dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
17,Abril,Domingo,22,Guatemala,18,Hombre,20,Mayor,Ignorado,Pick up,Sym,Empotro,2011
18,Abril,Lunes,21,Escuintla,1,Hombre,32,Mayor,Ignorado,Automovil,Sym,Colisión,2011
19,Abril,Martes,14,Izabal,Ignorado,Hombre,33,Mayor,Ignorado,Pick up,Sym,Caida,2011
20,Abril,Miercoles,20,Jutiapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Sym,Volco,2011
20,Abril,Miercoles,10,Quiche,Ignorado,Hombre,31,Mayor,Ignorado,Pick up,Sym,Volco,2011
21,Abril,Jueves,5,Guatemala,Ignorado,Hombre,26,Mayor,Ignorado,Automovil,Sym,Colisión,2011
21,Abril,Jueves,21,Suchitepequez,Ignorado,Hombre,56,Mayor,Normal,Automovil,Sym,Colisión,2011
21,Abril,Jueves,6,Suchitepequez,Ignorado,Hombre,16,Menor,Ignorado,Pick up,Sym,Volco,2011
21,Abril,Jueves,13,Retalhuleu,Ignorado,Hombre,53,Mayor,Ignorado,Automovil,Sym,Colisión,2011
21,Abril,Jueves,17,Retalhuleu,Ignorado,Hombre,33,Mayor,Ignorado,Pick up,Sym,Volco,2011
22,Abril,Viernes,14,Quetzaltenango,7,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Volco,2011
22,Abril,Viernes,16,Baja Verapaz,3,Hombre,41,Mayor,Normal,Camioneta,Sym,Colisión,2011
24,Abril,Domingo,14,Escuintla,Ignorado,Hombre,32,Mayor,Normal,Pick up,Sym,Colisión,2011
24,Abril,Domingo,22,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Sym,Volco,2011
24,Abril,Domingo,20,Chimaltenango,Ignorado,Hombre,27,Mayor,Ebrio,Automovil,Sym,Colisión,2011
24,Abril,Domingo,21,Guatemala,12,Hombre,55,Mayor,Normal,Automovil,Sym,Colisión,2011
25,Abril,Lunes,7,Escuintla,Ignorado,Hombre,19,Mayor,Ignorado,Pick up,Sym,Colisión,2011
25,Abril,Lunes,17,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Sym,Caida,2011
26,Abril,Martes,20,Suchitepequez,Ignorado,Hombre,19,Mayor,Normal,Pick up,Sym,Colisión,2011
26,Abril,Martes,17,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Sym,Colisión,2011
26,Abril,Martes,20,Huehuetenango,Ignorado,Hombre,37,Mayor,Ebrio,Pick up,Sym,Colisión,2011
26,Abril,Martes,16,Peten,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Pick up,Sym,Volco,2011
28,Abril,Jueves,23,Zacapa,Ignorado,Hombre,23,Mayor,Ebrio,Automovil,Sym,Empotro,2011
30,Abril,Sabado,16,Huehuetenango,Ignorado,Hombre,48,Mayor,Ebrio,Pick up,Sym,Volco,2011
30,Abril,Sabado,18,Totonicapan,Ignorado,Hombre,24,Mayor,Normal,Pick up,Sym,Volco,2011
1,Mayo,Domingo,20,Guatemala,Ignorado,Hombre,47,Mayor,Normal,Microbus,Sym,Colisión,2011
1,Mayo,Domingo,0,Zacapa,Ignorado,Hombre,30,Mayor,Ignorado,Pick up,Sym,Colisión,2011
1,Mayo,Domingo,16,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Sym,Volco,2011
2,Mayo,Lunes,3,Quiche,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Caida,2011
3,Mayo,Martes,12,Jalapa,Ignorado,Hombre,32,Mayor,Ignorado,Pick up,Sym,Colisión,2011
3,Mayo,Martes,18,Alta Verpaz,Ignorado,Mujer,27,Mayor,Ignorado,Pick up,Sym,Caida,2011
4,Mayo,Miercoles,10,San Marcos,Ignorado,Hombre,41,Mayor,Ignorado,Pick up,Sym,Colisión,2011
6,Mayo,Viernes,23,San Marcos,Ignorado,Hombre,23,Mayor,Ignorado,Automovil,Sym,Colisión,2011
6,Mayo,Viernes,17,Quiche,Ignorado,Hombre,55,Mayor,Ignorado,Automovil,Sym,Colisión,2011
7,Mayo,Sabado,6,Guatemala,12,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Sym,Empotro,2011
7,Mayo,Sabado,7,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Volco,2011
8,Mayo,Domingo,13,El Progreso,Ignorado,Hombre,32,Mayor,Normal,Pick up,Sym,Caida,2011
8,Mayo,Domingo,14,Quiche,Ignorado,Hombre,24,Mayor,Ebrio,Automovil,Sym,Colisión,2011
9,Mayo,Lunes,6,Suchitepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Empotro,2011
9,Mayo,Lunes,16,Quetzaltenango,Ignorado,Hombre,24,Mayor,Normal,Pick up,Sym,Colisión,2011
10,Mayo,Martes,11,Guatemala,Ignorado,Hombre,64,Mayor,Normal,Automovil,Sym,Colisión,2011
10,Mayo,Martes,4,Santa Rosa,Ignorado,Mujer,36,Mayor,Normal,Automovil,Sym,Empotro,2011
10,Mayo,Martes,22,Alta Verpaz,Ignorado,Hombre,30,Mayor,Ebrio,Automovil,Sym,Empotro,2011
10,Mayo,Martes,9,Alta Verpaz,Ignorado,Hombre,29,Mayor,Normal,Pick up,Sym,Volco,2011
11,Mayo,Miercoles,0,Guatemala,8,Hombre,21,Mayor,Ebrio,Automovil,Sym,Colisión,2011
12,Mayo,Jueves,22,San Marcos,Ignorado,Hombre,29,Mayor,Ebrio,Pick up,Sym,Colisión,2011
12,Mayo,Jueves,21,Solola,Ignorado,Hombre,44,Mayor,Normal,Pick up,Sym,Colisión,2011
13,Mayo,Viernes,17,Guatemala,2,Mujer,53,Mayor,Normal,Automovil,Sym,Colisión,2011
13,Mayo,Viernes,4,Guatemala,7,Hombre,24,Mayor,Normal,Camioneta,Sym,Colisión,2011
13,Mayo,Viernes,19,Santa Rosa,Ignorado,Hombre,30,Mayor,Ebrio,Pick up,Sym,Colisión,2011
13,Mayo,Viernes,6,Suchitepequez,Ignorado,Hombre,21,Mayor,Normal,Microbus,Sym,Empotro,2011
14,Mayo,Sabado,2,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Colisión,2011
14,Mayo,Sabado,4,Quetzaltenango,1,Mujer,21,Mayor,Normal,Automovil,Sym,Colisión,2011
14,Mayo,Sabado,7,Quetzaltenango,Ignorado,Hombre,41,Mayor,Normal,Pick up,Sym,Colisión,2011
14,Mayo,Sabado,13,Huehuetenango,Ignorado,Hombre,52,Mayor,Normal,Pick up,Sym,Volco,2011
14,Mayo,Sabado,7,Alta Verpaz,Ignorado,Hombre,25,Mayor,Normal,Bus urbano,Sym,Colisión,2011
14,Mayo,Sabado,18,Alta Verpaz,Ignorado,Hombre,23,Mayor,Normal,Camioneta,Sym,Colisión,2011
14,Mayo,Sabado,17,El Progreso,Ignorado,Hombre,30,Mayor,Normal,Pick up,Sym,Colisión,2011
14,Mayo,Sabado,18,Solola,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Colisión,2011
15,Mayo,Domingo,3,Guatemala,Ignorado,Hombre,19,Mayor,Normal,Pick up,Sym,Empotro,2011
15,Mayo,Domingo,13,Guatemala,Ignorado,Hombre,48,Mayor,Normal,Pick up,Sym,Colisión,2011
15,Mayo,Domingo,22,Solola,Ignorado,Hombre,32,Mayor,Normal,Pick up,Sym,Caida,2011
16,Mayo,Lunes,0,Huehuetenango,Ignorado,Hombre,65,Mayor,Normal,Pick up,Sym,Colisión,2011
16,Mayo,Lunes,18,Totonicapan,Ignorado,Mujer,40,Mayor,Normal,Pick up,Sym,Empotro,2011
17,Mayo,Martes,14,Chiquimula,Ignorado,Hombre,22,Mayor,Ignorado,Pick up,Sym,Volco,2011
17,Mayo,Martes,22,Suchitepequez,Ignorado,Mujer,36,Mayor,Ebrio,Pick up,Sym,Colisión,2011
18,Mayo,Miercoles,16,Quiche,Ignorado,Hombre,26,Mayor,Normal,Microbus,Sym,Caida,2011
19,Mayo,Jueves,7,Jalapa,Ignorado,Hombre,25,Mayor,Normal,Microbus,Sym,Colisión,2011
19,Mayo,Jueves,14,Santa Rosa,Ignorado,Hombre,60,Mayor,Ignorado,Automovil,Sym,Colisión,2011
19,Mayo,Jueves,10,Quiche,Ignorado,Hombre,32,Mayor,Ignorado,Pick up,Sym,Caida,2011
21,Mayo,Sabado,6,Guatemala,2,Hombre,20,Mayor,Ebrio,Automovil,Sym,Colisión,2011
21,Mayo,Sabado,15,Guatemala,Ignorado,Hombre,46,Mayor,Normal,Pick up,Sym,Colisión,2011
21,Mayo,Sabado,5,Guatemala,7,Hombre,Ignorado,Mayor,Normal,Pick up,Sym,Colisión,2011
21,Mayo,Sabado,15,Escuintla,Ignorado,Hombre,26,Mayor,Normal,Pick up,Sym,Colisión,2011
21,Mayo,Sabado,17,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Sym,Colisión,2011
21,Mayo,Sabado,15,Retalhuleu,Ignorado,Hombre,45,Mayor,Normal,Pick up,Sym,Colisión,2011
21,Mayo,Sabado,22,Alta Verpaz,1,Hombre,33,Mayor,Ebrio,Pick up,Sym,Colisión,2011
22,Mayo,Domingo,2,Guatemala,1,Hombre,30,Mayor,Ebrio,Camioneta,Sym,Colisión,2011
22,Mayo,Domingo,11,Guatemala,18,Hombre,59,Mayor,Normal,Automovil,Sym,Colisión,2011
22,Mayo,Domingo,16,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Normal,Pick up,Sym,Volco,2011
22,Mayo,Domingo,7,Peten,Ignorado,Hombre,Ignorado,Mayor,Normal,Pick up,Sym,Caida,2011
23,Mayo,Lunes,19,Chiquimula,Ignorado,Hombre,36,Mayor,Ebrio,Automovil,Sym,Colisión,2011
23,Mayo,Lunes,19,Chiquimula,Ignorado,Mujer,53,Mayor,Normal,Pick up,Sym,Colisión,2011
23,Mayo,Lunes,10,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Normal,Pick up,Sym,Caida,2011
24,Mayo,Martes,19,Chimaltenango,Ignorado,Hombre,42,Mayor,Normal,Pick up,Sym,Colisión,2011
25,Mayo,Miercoles,12,Guatemala,2,Hombre,35,Mayor,Ebrio,Pick up,Sym,Colisión,2011
25,Mayo,Miercoles,9,Quetzaltenango,Ignorado,Hombre,53,Mayor,Normal,Microbus,Sym,Colisión,2011
25,Mayo,Miercoles,16,Huehuetenango,Ignorado,Hombre,47,Mayor,Ignorado,Camioneta,Sym,Colisión,2011
26,Mayo,Jueves,22,Sacatepequez,Ignorado,Hombre,39,Mayor,Ignorado,Microbus,Sym,Colisión,2011
27,Mayo,Viernes,6,Escuintla,Ignorado,Mujer,26,Mayor,Ignorado,Pick up,Sym,Volco,2011
27,Mayo,Viernes,14,Alta Verpaz,Ignorado,Hombre,30,Mayor,Ignorado,Pick up,Sym,Volco,2011
28,Mayo,Sabado,15,Chiquimula,Ignorado,Hombre,22,Mayor,Ignorado,Pick up,Sym,Volco,2011
28,Mayo,Sabado,14,Suchitepequez,Ignorado,Hombre,46,Mayor,Normal,Pick up,Sym,Empotro,2011
28,Mayo,Sabado,21,Quetzaltenango,3,Hombre,32,Mayor,Ebrio,Pick up,Sym,Colisión,2011
28,Mayo,Sabado,15,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Caida,2011
29,Mayo,Domingo,1,San Marcos,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Sym,Empotro,2011
29,Mayo,Domingo,2,Sacatepequez,Ignorado,Hombre,30,Mayor,Ignorado,Pick up,Sym,Empotro,2011
30,Mayo,Lunes,23,Zacapa,Ignorado,Hombre,28,Mayor,Normal,Pick up,Sym,Colisión,2011
30,Mayo,Lunes,18,Suchitepequez,Ignorado,Hombre,28,Mayor,Normal,Automovil,Sym,Colisión,2011
30,Mayo,Lunes,21,Quetzaltenango,6,Hombre,38,Mayor,Ebrio,Microbus,Sym,Colisión,2011
30,Mayo,Lunes,15,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Sym,Caida,2011
31,Mayo,Martes,6,Guatemala,1,Hombre,21,Mayor,Normal,Pick up,Sym,Colisión,2011
31,Mayo,Martes,17,Guatemala,1,Mujer,36,Mayor,Normal,Automovil,Sym,Colisión,2011
31,Mayo,Martes,19,Guatemala,9,Hombre,57,Mayor,Normal,Automovil,Sym,Colisión,2011
31,Mayo,Martes,7,Huehuetenango,11,Hombre,48,Mayor,Normal,Pick up,Sym,Colisión,2011
31,Mayo,Martes,14,Peten,Ignorado,Hombre,29,Mayor,Ebrio,Automovil,Sym,Colisión,2011
31,Mayo,Martes,13,Peten,Ignorado,Hombre,28,Mayor,Normal,Camión,Sym,Colisión,2011
1,Junio,Miercoles,20,Chiquimula,Ignorado,Hombre,28,Mayor,Ebrio,Pick up,Sym,Volco,2011
1,Junio,Miercoles,19,Chiquimula,Ignorado,Hombre,57,Mayor,Ebrio,Pick up,Sym,Colisión,2011
1,Junio,Miercoles,18,Izabal,Ignorado,Hombre,18,Mayor,Normal,Pick up,Sym,Colisión,2011
2,Junio,Jueves,15,Guatemala,3,Hombre,44,Mayor,Normal,Camión,Sym,Colisión,2011
2,Junio,Jueves,18,Alta Verpaz,Ignorado,Hombre,30,Mayor,Normal,Pick up,Sym,Volco,2011
2,Junio,Jueves,12,El Progreso,Ignorado,Hombre,30,Mayor,Normal,Pick up,Sym,Colisión,2011
2,Junio,Jueves,11,Izabal,Ignorado,Hombre,32,Mayor,Normal,Panel,Sym,Colisión,2011
3,Junio,Viernes,5,Guatemala,12,Hombre,43,Mayor,Ignorado,Taxi,Sym,Colisión,2011
4,Junio,Sabado,12,Sacatepequez,Ignorado,Hombre,33,Mayor,Ignorado,Pick up,Sym,Colisión,2011
5,Junio,Domingo,20,Chiquimula,Ignorado,Hombre,45,Mayor,Ebrio,Pick up,Sym,Colisión,2011
5,Junio,Domingo,16,Suchitepequez,Ignorado,Hombre,31,Mayor,Ebrio,Pick up,Sym,Empotro,2011
6,Junio,Lunes,21,Quetzaltenango,Ignorado,Hombre,38,Mayor,Normal,Pick up,Sym,Colisión,2011
7,Junio,Martes,6,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Volco,2011
7,Junio,Martes,8,Chimaltenango,Ignorado,Mujer,31,Mayor,Ignorado,Automovil,Sym,Empotro,2011
8,Junio,Miercoles,23,Guatemala,12,Mujer,33,Mayor,Normal,Automovil,Sym,Colisión,2011
8,Junio,Miercoles,20,Jutiapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Sym,Colisión,2011
9,Junio,Jueves,22,Guatemala,3,Hombre,35,Mayor,Normal,Pick up,Sym,Colisión,2011
9,Junio,Jueves,21,Huehuetenango,11,Hombre,32,Mayor,Normal,Pick up,Sym,Colisión,2011
9,Junio,Jueves,16,Totonicapan,10,Hombre,22,Mayor,Ebrio,Pick up,Sym,Empotro,2011
10,Junio,Viernes,9,Zacapa,Ignorado,Hombre,39,Mayor,Ebrio,Pick up,Sym,Volco,2011
10,Junio,Viernes,10,Santa Rosa,Ignorado,Hombre,Ignorado,Mayor,Normal,Pick up,Sym,Volco,2011
11,Junio,Sabado,16,Guatemala,18,Hombre,22,Mayor,Normal,Motocicleta,Sym,Colisión,2011
12,Junio,Domingo,17,Escuintla,Ignorado,Hombre,52,Mayor,Normal,Automovil,Sym,Colisión,2011
12,Junio,Domingo,16,Retalhuleu,Ignorado,Hombre,36,Mayor,Ignorado,Microbus,Sym,Colisión,2011
12,Junio,Domingo,4,Quetzaltenango,Ignorado,Hombre,23,Mayor,Ignorado,Automovil,Sym,Volco,2011
13,Junio,Lunes,17,Guatemala,12,Hombre,26,Mayor,Ignorado,Pick up,Sym,Colisión,2011
14,Junio,Martes,10,Guatemala,7,Hombre,46,Mayor,Normal,Automovil,Sym,Colisión,2011
14,Junio,Martes,21,Chiquimula,Ignorado,Hombre,51,Mayor,Normal,Pick up,Sym,Volco,2011
14,Junio,Martes,10,Totonicapan,2,Hombre,20,Mayor,Normal,Pick up,Sym,Empotro,2011
14,Junio,Martes,7,El Progreso,Ignorado,Hombre,28,Mayor,Normal,Pick up,Sym,Colisión,2011
15,Junio,Miercoles,15,Peten,Ignorado,Hombre,42,Mayor,Normal,Pick up,Sym,Colisión,2011
15,Junio,Miercoles,12,Solola,Ignorado,Hombre,53,Mayor,Ebrio,Pick up,Sym,Empotro,2011
16,Junio,Jueves,17,Guatemala,7,Mujer,27,Mayor,Normal,Automovil,Sym,Colisión,2011
16,Junio,Jueves,5,Guatemala,4,Hombre,27,Mayor,Normal,Pick up,Sym,Colisión,2011
16,Junio,Jueves,5,Suchitepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Sym,Colisión,2011
17,Junio,Viernes,8,El Progreso,Ignorado,Hombre,55,Mayor,Ignorado,Automovil,Sym,Colisión,2011
19,Junio,Domingo,15,Solola,Ignorado,Hombre,49,Mayor,Normal,Automovil,Sym,Empotro,2011
20,Junio,Lunes,7,El Progreso,Ignorado,Hombre,26,Mayor,Ignorado,Microbus,Sym,Colisión,2011
22,Junio,Miercoles,14,Zacapa,Ignorado,Hombre,67,Mayor,Ignorado,Microbus,Sym,Colisión,2011
22,Junio,Miercoles,21,Peten,Ignorado,Hombre,53,Mayor,Ignorado,Pick up,Sym,Colisión,2011
22,Junio,Miercoles,22,Solola,Ignorado,Hombre,35,Mayor,Ebrio,Pick up,Sym,Colisión,2011
23,Junio,Jueves,0,Guatemala,1,Hombre,29,Mayor,Ignorado,Pick up,Sym,Volco,2011
23,Junio,Jueves,22,Retalhuleu,Ignorado,Hombre,20,Mayor,Ignorado,Automovil,Sym,Colisión,2011
23,Junio,Jueves,15,Izabal,Ignorado,Hombre,43,Mayor,Normal,Pick up,Sym,Empotro,2011
24,Junio,Viernes,10,San Marcos,Ignorado,Hombre,48,Mayor,Ebrio,Automovil,Sym,Colisión,2011
24,Junio,Viernes,16,Alta Verpaz,Ignorado,Hombre,23,Mayor,Normal,Pick up,Sym,Colisión,2011
24,Junio,Viernes,18,Quiche,Ignorado,Hombre,27,Mayor,Normal,Automovil,Sym,Volco,2011
25,Junio,Sabado,22,Guatemala,Ignorado,Hombre,18,Mayor,Ignorado,Automovil,Sym,Volco,2011
25,Junio,Sabado,3,Guatemala,Ignorado,Hombre,35,Mayor,Ignorado,Pick up,Sym,Colisión,2011
25,Junio,Sabado,1,Izabal,Ignorado,Hombre,38,Mayor,Normal,Automovil,Sym,Colisión,2011
26,Junio,Domingo,11,Guatemala,Ignorado,Hombre,55,Mayor,Normal,Automovil,Sym,Colisión,2011
26,Junio,Domingo,19,Escuintla,Ignorado,Hombre,51,Mayor,Normal,Automovil,Sym,Colisión,2011
26,Junio,Domingo,19,Retalhuleu,Ignorado,Hombre,21,Mayor,Normal,Pick up,Sym,Colisión,2011
27,Junio,Lunes,10,Guatemala,2,Hombre,25,Mayor,Normal,Pick up,Sym,Empotro,2011
27,Junio,Lunes,18,Retalhuleu,Ignorado,Hombre,27,Mayor,Ebrio,Automovil,Sym,Colisión,2011
28,Junio,Martes,17,Santa Rosa,Ignorado,Hombre,22,Mayor,Normal,Automovil,Sym,Empotro,2011
28,Junio,Martes,17,Solola,Ignorado,Hombre,33,Mayor,Ebrio,Pick up,Sym,Colisión,2011
29,Junio,Miercoles,16,Guatemala,15,Hombre,23,Mayor,Ebrio,Automovil,Sym,Colisión,2011
1,Julio,Viernes,21,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Sym,Colisión,2011
1,Julio,Viernes,14,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Sym,Colisión,2011
1,Julio,Viernes,18,Solola,Ignorado,Hombre,37,Mayor,Ignorado,Automovil,Sym,Colisión,2011
2,Julio,Sabado,22,Guatemala,1,Hombre,58,Mayor,Ebrio,Automovil,Sym,Colisión,2011
2,Julio,Sabado,0,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Sym,Colisión,2011
2,Julio,Sabado,19,Guatemala,Ignorado,Hombre,41,Mayor,Normal,Automovil,Sym,Colisión,2011
2,Julio,Sabado,1,Jutiapa,Ignorado,Hombre,32,Mayor,Ebrio,Pick up,Sym,Empotro,2011
2,Julio,Sabado,15,Escuintla,Ignorado,Hombre,32,Mayor,Ignorado,Automovil,Sym,Empotro,2011
2,Julio,Sabado,21,Solola,Ignorado,Hombre,30,Mayor,Ignorado,Pick up,Sym,Colisión,2011
3,Julio,Domingo,7,Peten,Ignorado,Hombre,27,Mayor,Normal,Pick up,Sym,Caida,2011
4,Julio,Lunes,14,Guatemala,1,Hombre,55,Mayor,Ignorado,Automovil,Sym,Colisión,2011
4,Julio,Lunes,13,Escuintla,Ignorado,Hombre,33,Mayor,Ebrio,Automovil,Sym,Volco,2011
4,Julio,Lunes,10,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Normal,Pick up,Sym,Volco,2011
5,Julio,Martes,13,San Marcos,Ignorado,Hombre,27,Mayor,Ebrio,Microbus,Sym,Colisión,2011
5,Julio,Martes,16,Huehuetenango,Ignorado,Hombre,22,Mayor,Normal,Automovil,Sym,Colisión,2011
5,Julio,Martes,0,El Progreso,Ignorado,Hombre,26,Mayor,Normal,Camioneta,Sym,Volco,2011
5,Julio,Martes,16,Guatemala,Ignorado,Hombre,31,Mayor,Normal,Pick up,Sym,Colisión,2011
5,Julio,Martes,20,Escuintla,Ignorado,Hombre,38,Mayor,Normal,Pick up,Sym,Colisión,2011
6,Julio,Miercoles,21,Santa Rosa,Ignorado,Hombre,21,Mayor,Ebrio,Automovil,Sym,Colisión,2011
7,Julio,Jueves,19,Solola,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Sym,Colisión,2011
8,Julio,Viernes,2,Guatemala,17,Hombre,25,Mayor,Normal,Pick up,Sym,Empotro,2011
8,Julio,Viernes,20,Guatemala,5,Hombre,26,Mayor,Normal,Pick up,Sym,Colisión,2011
8,Julio,Viernes,12,Jutiapa,Ignorado,Hombre,25,Mayor,Normal,Pick up,Sym,Colisión,2011
8,Julio,Viernes,19,Suchitepequez,Ignorado,Hombre,36,Mayor,Ebrio,Pick up,Sym,Colisión,2011
9,Julio,Sabado,18,Jutiapa,Ignorado,Hombre,41,Mayor,Normal,Camioneta,Sym,Caida,2011
9,Julio,Sabado,1,Peten,Ignorado,Hombre,22,Mayor,Normal,Automovil,Sym,Volco,2011
10,Julio,Domingo,17,Quetzaltenango,Ignorado,Hombre,25,Mayor,Normal,Pick up,Sym,Colisión,2011
11,Julio,Lunes,16,Guatemala,8,Hombre,18,Mayor,Normal,Automovil,Sym,Colisión,2011
11,Julio,Lunes,11,Guatemala,5,Hombre,37,Mayor,Normal,Automovil,Sym,Colisión,2011
11,Julio,Lunes,22,Totonicapan,Ignorado,Hombre,31,Mayor,Ebrio,Pick up,Sym,Volco,2011
11,Julio,Lunes,0,Sacatepequez,Ignorado,Hombre,35,Mayor,Ebrio,Pick up,Sym,Colisión,2011
12,Julio,Martes,15,Guatemala,17,Mujer,60,Mayor,Normal,Camioneta,Sym,Colisión,2011
13,Julio,Miercoles,6,Guatemala,Ignorado,Hombre,36,Mayor,Normal,Pick up,Sym,Colisión,2011
13,Julio,Miercoles,13,Retalhuleu,Ignorado,Hombre,65,Mayor,Ignorado,Pick up,Sym,Empotro,2011
14,Julio,Jueves,21,Guatemala,Ignorado,Hombre,46,Mayor,Ignorado,Camioneta,Sym,Colisión,2011
14,Julio,Jueves,22,San Marcos,Ignorado,Hombre,30,Mayor,Ignorado,Pick up,Sym,Colisión,2011
14,Julio,Jueves,14,Alta Verpaz,Ignorado,Hombre,76,Mayor,Ignorado,Pick up,Sym,Colisión,2011
14,Julio,Jueves,9,Chimaltenango,Ignorado,Hombre,28,Mayor,Ignorado,Pick up,Sym,Colisión,2011
16,Julio,Sabado,15,Jutiapa,Ignorado,Hombre,68,Mayor,Normal,Panel,Sym,Colisión,2011
17,Julio,Domingo,0,Peten,Ignorado,Hombre,35,Mayor,Normal,Pick up,Sym,Colisión,2011
18,Julio,Lunes,18,Suchitepequez,Ignorado,Hombre,28,Mayor,Ignorado,Pick up,Sym,Colisión,2011
19,Julio,Martes,22,Guatemala,1,Hombre,60,Mayor,Normal,Automovil,Sym,Colisión,2011
19,Julio,Martes,20,Jutiapa,Ignorado,Mujer,22,Mayor,Normal,Automovil,Sym,Volco,2011
19,Julio,Martes,20,Jalapa,2,Hombre,25,Mayor,Normal,Pick up,Sym,Colisión,2011
19,Julio,Martes,23,Peten,Ignorado,Hombre,32,Mayor,Ebrio,Automovil,Sym,Colisión,2011
19,Julio,Martes,16,Solola,Ignorado,Hombre,38,Mayor,Ebrio,Microbus,Sym,Empotro,2011
22,Julio,Viernes,21,Guatemala,7,Mujer,32,Mayor,Normal,Automovil,Sym,Colisión,2011
23,Julio,Sabado,2,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Sym,Empotro,2011
23,Julio,Sabado,15,Escuintla,Ignorado,Hombre,28,Mayor,Ignorado,Pick up,Sym,Empotro,2011
23,Julio,Sabado,16,Baja Verapaz,Ignorado,Hombre,40,Mayor,Ignorado,Ignorado,Sym,Colisión,2011
23,Julio,Sabado,23,Quiche,Ignorado,Hombre,28,Mayor,Ignorado,Ignorado,Sym,Empotro,2011
23,Julio,Sabado,14,Quetzaltenango,Ignorado,Hombre,30,Mayor,Ignorado,Microbus,Sym,Colisión,2011
23,Julio,Sabado,23,Baja Verapaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Sym,Volco,2011
24,Julio,Domingo,15,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Colisión,2011
24,Julio,Domingo,19,Chimaltenango,Ignorado,Hombre,25,Mayor,Ignorado,Pick up,Sym,Colisión,2011
25,Julio,Lunes,3,Escuintla,Ignorado,Hombre,31,Mayor,Ebrio,Taxi,Sym,Empotro,2011
25,Julio,Lunes,18,Quiche,Ignorado,Hombre,28,Mayor,Ignorado,Microbus,Sym,Caida,2011
26,Julio,Martes,18,San Marcos,Ignorado,Hombre,39,Mayor,Ignorado,Pick up,Sym,Colisión,2011
26,Julio,Martes,13,El Progreso,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Sym,Colisión,2011
27,Julio,Miercoles,13,Retalhuleu,1,Hombre,43,Mayor,Ignorado,Pick up,Sym,Colisión,2011
27,Julio,Miercoles,17,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Sym,Empotro,2011
27,Julio,Miercoles,23,Huehuetenango,Ignorado,Hombre,25,Mayor,Ebrio,Pick up,Sym,Colisión,2011
28,Julio,Jueves,17,Suchitepequez,Ignorado,Hombre,26,Mayor,Normal,Panel,Sym,Colisión,2011
28,Julio,Jueves,17,San Marcos,Ignorado,Hombre,18,Mayor,Ignorado,Pick up,Sym,Empotro,2011
28,Julio,Jueves,10,Huehuetenango,Ignorado,Hombre,21,Mayor,Ignorado,Camioneta,Sym,Empotro,2011
29,Julio,Viernes,11,Guatemala,1,Hombre,40,Mayor,Ignorado,Pick up,Sym,Colisión,2011
29,Julio,Viernes,9,Guatemala,10,Hombre,43,Mayor,Ignorado,Automovil,Sym,Colisión,2011
