dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_pil,mayor_menor,estado_pil,tipo_vehi,modelo_vehi,causa_acc,year
18,Febrero,Sábado,19,Guatemala,Urbano,10,Hombre,59,55 y más,Mayor,Ignorado,Camioneta,1999,Colisión,2012
18,Febrero,Sábado,19,Guatemala,Urbano,10,Hombre,22,20-24,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
18,Febrero,Sábado,15,Zacapa,Urbano,Ignorado,Hombre,33,30-34,Mayor,Normal,Camión,2007,Colisión,2012
18,Febrero,Sábado,15,Zacapa,Urbano,Ignorado,Mujer,46,45-49,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
18,Febrero,Sábado,4,Escuintla,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
18,Febrero,Sábado,4,Escuintla,Rural,Ignorado,Hombre,17,15-19,Menor,Ignorado,Motocicleta,Ignorado,Colisión,2012
18,Febrero,Sábado,16,Izabal,Rural,Ignorado,Hombre,30,30-34,Mayor,Normal,Motocicleta,2010,Colisión,2012
18,Febrero,Sábado,16,Izabal,Rural,Ignorado,Hombre,35,35-39,Mayor,Ebrio,Cabezal,1992,Colisión,2012
18,Febrero,Sábado,11,Sacatepéquez,Rural,Ignorado,Hombre,54,50-54,Mayor,Normal,Camión,1996,Colisión,2012
18,Febrero,Sábado,11,Sacatepéquez,Rural,Ignorado,Hombre,38,35-39,Mayor,Normal,Camión,2003,Colisión,2012
18,Febrero,Sábado,11,Sacatepéquez,Rural,Ignorado,Hombre,61,55 y más,Mayor,Normal,Camión,2008,Colisión,2012
18,Febrero,Sábado,14,Baja Verapaz,Rural,Ignorado,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2012
18,Febrero,Sábado,23,Baja Verapaz,Rural,Ignorado,Hombre,22,20-24,Mayor,Ebrio,Motocicleta,2010,Caida,2012
18,Febrero,Sábado,0,Guatemala,Rural,25,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
18,Febrero,Sábado,0,Guatemala,Rural,25,Hombre,50,50-54,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,2,Guatemala,Urbano,10,Hombre,22,20-24,Mayor,Normal,Automovil,Ignorado,Colisión,2012
19,Febrero,Domingo,2,Guatemala,Urbano,10,Hombre,Ignorado,Ignorado,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,10,Guatemala,Urbano,1,Mujer,29,25-29,Mayor,Normal,Automovil,2002,Colisión,2012
19,Febrero,Domingo,10,Guatemala,Urbano,1,Hombre,33,30-34,Mayor,Normal,Bus urbano,1992,Colisión,2012
19,Febrero,Domingo,0,Guatemala,Urbano,1,Hombre,19,15-19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,0,Guatemala,Urbano,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
19,Febrero,Domingo,0,Guatemala,Urbano,1,Hombre,19,15-19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,0,Guatemala,Urbano,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
19,Febrero,Domingo,0,Guatemala,Urbano,12,Hombre,22,20-24,Mayor,Ignorado,Camioneta,2003,Colisión,2012
19,Febrero,Domingo,0,Guatemala,Urbano,12,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,22,Guatemala,Urbano,7,Hombre,38,35-39,Mayor,Ebrio,Camioneta,Ignorado,Colisión,2012
19,Febrero,Domingo,22,Guatemala,Urbano,7,Hombre,29,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
19,Febrero,Domingo,21,Guatemala,Urbano,Ignorado,Hombre,26,25-29,Mayor,Ignorado,Microbus,1991,Colisión,2012
19,Febrero,Domingo,21,Guatemala,Urbano,Ignorado,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,2006,Colisión,2012
19,Febrero,Domingo,22,Guatemala,Urbano,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Automovil,1991,Colisión,2012
19,Febrero,Domingo,22,Guatemala,Urbano,Ignorado,Mujer,27,25-29,Mayor,Ignorado,Ignorado,Ignorado,Colisión,2012
19,Febrero,Domingo,22,Guatemala,Urbano,Ignorado,Hombre,29,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2012
19,Febrero,Domingo,4,Guatemala,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2012
19,Febrero,Domingo,17,Zacapa,Rural,Ignorado,Hombre,37,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2012
19,Febrero,Domingo,1,Zacapa,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
19,Febrero,Domingo,1,Zacapa,Rural,Ignorado,Hombre,37,35-39,Mayor,Ignorado,Motocicleta,2005,Colisión,2012
19,Febrero,Domingo,3,Escuintla,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
19,Febrero,Domingo,3,Escuintla,Rural,Ignorado,Hombre,42,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,7,Suchitepéquez,Urbano,Ignorado,Hombre,52,50-54,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
19,Febrero,Domingo,7,Suchitepéquez,Urbano,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,16,Suchitepéquez,Rural,Ignorado,Hombre,32,30-34,Mayor,Ebrio,Camioneta,Ignorado,Colisión,2012
19,Febrero,Domingo,16,Suchitepéquez,Rural,Ignorado,Hombre,37,35-39,Mayor,Normal,Pick up,2007,Colisión,2012
19,Febrero,Domingo,16,Suchitepéquez,Rural,Ignorado,Hombre,39,35-39,Mayor,Normal,Pick up,1985,Colisión,2012
19,Febrero,Domingo,21,Quetzaltenango,Urbano,3,Hombre,23,20-24,Mayor,Ebrio,Camioneta,Ignorado,Colisión,2012
19,Febrero,Domingo,21,Quetzaltenango,Urbano,3,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
19,Febrero,Domingo,17,Huehuetenango,Urbano,5,Hombre,23,20-24,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
19,Febrero,Domingo,17,Huehuetenango,Urbano,5,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2012
19,Febrero,Domingo,19,Alta Verapaz,Urbano,11,Hombre,27,25-29,Mayor,Ebrio,Camión,1995,Colisión,2012
19,Febrero,Domingo,19,Alta Verapaz,Urbano,11,Hombre,40,40-44,Mayor,Normal,Pick up,1999,Colisión,2012
19,Febrero,Domingo,11,El Progreso,Rural,Ignorado,Hombre,51,50-54,Mayor,Ebrio,Pick up,1985,Colisión,2012
19,Febrero,Domingo,11,El Progreso,Rural,Ignorado,Hombre,42,40-44,Mayor,Normal,Motocicleta,2007,Colisión,2012
19,Febrero,Domingo,1,Izabal,Rural,Ignorado,Hombre,19,15-19,Mayor,Ebrio,Automovil,Ignorado,Choque,2012
19,Febrero,Domingo,18,Izabal,Rural,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
19,Febrero,Domingo,22,Petén,Rural,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2012
20,Febrero,Lunes,21,Guatemala,Rural,Ignorado,Hombre,48,45-49,Mayor,Normal,Automovil,2006,Colisión,2012
20,Febrero,Lunes,21,Guatemala,Rural,Ignorado,Hombre,31,30-34,Mayor,Normal,Camioneta,1992,Colisión,2012
20,Febrero,Lunes,17,Guatemala,Urbano,5,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
20,Febrero,Lunes,17,Guatemala,Urbano,5,Hombre,20,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
20,Febrero,Lunes,19,Guatemala,Urbano,7,Hombre,39,35-39,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
20,Febrero,Lunes,19,Guatemala,Urbano,7,Hombre,43,40-44,Mayor,Normal,Camioneta,2006,Colisión,2012
20,Febrero,Lunes,18,Guatemala,Rural,Ignorado,Hombre,29,25-29,Mayor,Normal,Pick up,1991,Colisión,2012
20,Febrero,Lunes,18,Guatemala,Rural,Ignorado,Hombre,58,55 y más,Mayor,Normal,Motocicleta,2010,Colisión,2012
20,Febrero,Lunes,17,Jutiapa,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Pick up,1992,Choque,2012
20,Febrero,Lunes,10,Jalapa,Rural,Ignorado,Hombre,39,35-39,Mayor,Normal,Automovil,1997,Colisión,2012
20,Febrero,Lunes,10,Jalapa,Rural,Ignorado,Hombre,31,30-34,Mayor,Normal,Mototaxi,1998,Colisión,2012
20,Febrero,Lunes,18,Jalapa,Urbano,2,Hombre,12,Menos de 15,Menor,Ebrio,Camioneta,1984,Choque,2012
20,Febrero,Lunes,8,Chiquimula,Rural,Ignorado,Hombre,29,25-29,Mayor,Normal,Camioneta,2005,Colisión,2012
20,Febrero,Lunes,8,Chiquimula,Rural,Ignorado,Hombre,62,55 y más,Mayor,Ignorado,Motocicleta,2005,Colisión,2012
20,Febrero,Lunes,0,Escuintla,Rural,Ignorado,Hombre,24,20-24,Mayor,Ebrio,Automovil,2003,Vuelco,2012
20,Febrero,Lunes,14,Escuintla,Rural,Ignorado,Hombre,30,30-34,Mayor,Ebrio,Pick up,Ignorado,Choque,2012
20,Febrero,Lunes,5,Suchitepéquez,Rural,Ignorado,Hombre,34,30-34,Mayor,Normal,Pick up,1989,Colisión,2012
20,Febrero,Lunes,5,Suchitepéquez,Rural,Ignorado,Hombre,50,50-54,Mayor,Normal,Automovil,1997,Colisión,2012
20,Febrero,Lunes,16,Retalhuleu,Rural,Ignorado,Hombre,26,25-29,Mayor,Normal,Automovil,1987,Colisión,2012
20,Febrero,Lunes,16,Retalhuleu,Rural,Ignorado,Hombre,18,15-19,Mayor,Ignorado,Mototaxi,Ignorado,Colisión,2012
20,Febrero,Lunes,11,Quetzaltenango,Rural,Ignorado,Hombre,54,50-54,Mayor,Ebrio,Camioneta,Ignorado,Colisión,2012
20,Febrero,Lunes,11,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
20,Febrero,Lunes,11,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
20,Febrero,Lunes,11,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
20,Febrero,Lunes,11,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
20,Febrero,Lunes,11,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
20,Febrero,Lunes,14,Quetzaltenango,Rural,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2012
20,Febrero,Lunes,0,Chimaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Vuelco,2012
21,Febrero,Martes,17,Suchitepéquez,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
21,Febrero,Martes,16,Suchitepéquez,Rural,Ignorado,Hombre,28,25-29,Mayor,Normal,Camión,2003,Colisión,2012
21,Febrero,Martes,16,Suchitepéquez,Rural,Ignorado,Mujer,21,20-24,Mayor,Normal,Motocicleta,2011,Colisión,2012
21,Febrero,Martes,15,Huehuetenango,Rural,Ignorado,Hombre,34,30-34,Mayor,Normal,Microbus,2006,Colisión,2012
21,Febrero,Martes,15,Huehuetenango,Rural,Ignorado,Hombre,18,15-19,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
21,Febrero,Martes,10,Petén,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
21,Febrero,Martes,10,Petén,Rural,Ignorado,Mujer,60,55 y más,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
22,Febrero,Miercoles,10,Guatemala,Urbano,1,Hombre,33,30-34,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2012
22,Febrero,Miercoles,10,Guatemala,Urbano,1,Hombre,72,55 y más,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2012
22,Febrero,Miercoles,18,Guatemala,Urbano,15,Hombre,53,50-54,Mayor,Ignorado,Automovil,2000,Colisión,2012
22,Febrero,Miercoles,18,Guatemala,Urbano,15,Hombre,17,15-19,Menor,Ignorado,Motocicleta,2011,Colisión,2012
22,Febrero,Miercoles,10,Jutiapa,Rural,Ignorado,Hombre,73,55 y más,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
22,Febrero,Miercoles,10,Jutiapa,Rural,Ignorado,Hombre,59,55 y más,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
22,Febrero,Miercoles,1,Chiquimula,Rural,Ignorado,Hombre,72,55 y más,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
22,Febrero,Miercoles,21,Suchitepéquez,Rural,Ignorado,Hombre,26,25-29,Mayor,Ignorado,Camioneta,1993,Colisión,2012
22,Febrero,Miercoles,21,Suchitepéquez,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Mototaxi,2012,Colisión,2012
22,Febrero,Miercoles,0,Retalhuleu,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Automovil,1995,Colisión,2012
22,Febrero,Miercoles,0,Retalhuleu,Rural,Ignorado,Hombre,27,25-29,Mayor,Ignorado,Motocicleta,2000,Colisión,2012
23,Febrero,Jueves,12,Guatemala,Urbano,18,Mujer,22,20-24,Mayor,Normal,Automovil,2003,Colisión,2012
23,Febrero,Jueves,12,Guatemala,Urbano,18,Hombre,25,25-29,Mayor,Normal,Automovil,1997,Colisión,2012
23,Febrero,Jueves,17,Escuintla,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
23,Febrero,Jueves,17,Escuintla,Rural,Ignorado,Hombre,36,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
23,Febrero,Jueves,8,Quetzaltenango,Urbano,5,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Vuelco,2012
23,Febrero,Jueves,16,El Progreso,Rural,Ignorado,Hombre,43,40-44,Mayor,Ebrio,Pick up,1985,Colisión,2012
23,Febrero,Jueves,16,El Progreso,Rural,Ignorado,Hombre,38,35-39,Mayor,Ignorado,Automovil,2006,Colisión,2012
24,Febrero,Viernes,12,Guatemala,Urbano,1,Hombre,25,25-29,Mayor,Normal,Camión,1996,Colisión,2012
24,Febrero,Viernes,12,Guatemala,Urbano,1,Hombre,73,55 y más,Mayor,Normal,Pick up,Ignorado,Colisión,2012
24,Febrero,Viernes,1,Jutiapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
24,Febrero,Viernes,1,Jutiapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
24,Febrero,Viernes,18,Jutiapa,Rural,Ignorado,Hombre,23,20-24,Mayor,Ignorado,Camión,2010,Vuelco,2012
24,Febrero,Viernes,22,Escuintla,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
24,Febrero,Viernes,7,Suchitepéquez,Rural,Ignorado,Hombre,32,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
24,Febrero,Viernes,7,Suchitepéquez,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Automovil,1989,Colisión,2012
24,Febrero,Viernes,7,Izabal,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
24,Febrero,Viernes,7,Izabal,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
24,Febrero,Viernes,15,Petén,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
24,Febrero,Viernes,15,Petén,Rural,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
24,Febrero,Viernes,1,Quiché,Rural,Ignorado,Hombre,33,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2012
24,Febrero,Viernes,22,Chimaltenango,Rural,Ignorado,Hombre,19,15-19,Mayor,Ebrio,Microbus,Ignorado,Colisión,2012
24,Febrero,Viernes,22,Chimaltenango,Rural,Ignorado,Hombre,45,45-49,Mayor,Normal,Cabezal,Ignorado,Colisión,2012
24,Febrero,Viernes,6,Sacatepéquez,Rural,Ignorado,Hombre,27,25-29,Mayor,Ignorado,Microbus,2011,Colisión,2012
24,Febrero,Viernes,6,Sacatepéquez,Rural,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
24,Febrero,Viernes,8,Guatemala,Urbano,1,Hombre,33,30-34,Mayor,Ignorado,Automovil,2002,Colisión,2012
24,Febrero,Viernes,8,Guatemala,Urbano,1,Hombre,52,50-54,Mayor,Ignorado,Automovil,1999,Colisión,2012
24,Febrero,Viernes,19,Chiquimula,Rural,Ignorado,Hombre,32,30-34,Mayor,Ebrio,Camioneta,2001,Colisión,2012
24,Febrero,Viernes,19,Chiquimula,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Motocicleta,2001,Colisión,2012
24,Febrero,Viernes,22,Quetzaltenango,Urbano,1,Hombre,32,30-34,Mayor,Normal,Camión,2011,Colisión,2012
24,Febrero,Viernes,22,Quetzaltenango,Urbano,1,Hombre,52,50-54,Mayor,Normal,Automovil,Ignorado,Colisión,2012
24,Febrero,Viernes,7,Chimaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
24,Febrero,Viernes,7,Chimaltenango,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
25,Febrero,Sábado,4,Guatemala,Urbano,1,Hombre,23,20-24,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
25,Febrero,Sábado,4,Guatemala,Urbano,1,Hombre,32,30-34,Mayor,Ebrio,Automovil,1991,Colisión,2012
25,Febrero,Sábado,12,Guatemala,Urbano,1,Hombre,33,30-34,Mayor,Normal,Panel,2006,Colisión,2012
25,Febrero,Sábado,12,Guatemala,Urbano,1,Hombre,40,40-44,Mayor,Normal,Motocicleta,2011,Colisión,2012
25,Febrero,Sábado,7,Guatemala,Urbano,8,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2012
25,Febrero,Sábado,7,Guatemala,Urbano,8,Mujer,24,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Febrero,Sábado,15,Guatemala,Urbano,4,Hombre,Ignorado,Ignorado,Mayor,Normal,Pick up,Ignorado,Colisión,2012
25,Febrero,Sábado,15,Guatemala,Urbano,4,Hombre,31,30-34,Mayor,Normal,Camión,2008,Colisión,2012
25,Febrero,Sábado,16,Guatemala,Urbano,6,Hombre,68,55 y más,Mayor,Normal,Automovil,1997,Colisión,2012
25,Febrero,Sábado,16,Guatemala,Urbano,6,Hombre,18,15-19,Mayor,Normal,Motocicleta,2009,Colisión,2012
25,Febrero,Sábado,20,Guatemala,Urbano,12,Hombre,41,40-44,Mayor,Ignorado,Automovil,2008,Colisión,2012
25,Febrero,Sábado,20,Guatemala,Urbano,12,Hombre,18,15-19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Febrero,Sábado,11,Jutiapa,Rural,Ignorado,Hombre,42,40-44,Mayor,Ignorado,Automovil,1985,Colisión,2012
25,Febrero,Sábado,11,Jutiapa,Rural,Ignorado,Hombre,77,55 y más,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2012
25,Febrero,Sábado,13,Suchitepéquez,Urbano,2,Hombre,29,25-29,Mayor,Ebrio,Mototaxi,Ignorado,Choque,2012
25,Febrero,Sábado,17,Quetzaltenango,Rural,7,Hombre,53,50-54,Mayor,Ignorado,Pick up,1996,Colisión,2012
25,Febrero,Sábado,17,Quetzaltenango,Rural,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,1994,Colisión,2012
25,Febrero,Sábado,23,Quetzaltenango,Rural,Ignorado,Hombre,21,20-24,Mayor,Ebrio,Pick up,2005,Colisión,2012
25,Febrero,Sábado,23,Quetzaltenango,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Normal,Pick up,Ignorado,Colisión,2012
25,Febrero,Sábado,15,Huehuetenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Vuelco,2012
25,Febrero,Sábado,0,Alta Verapaz,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Camión,Ignorado,Caida,2012
25,Febrero,Sábado,15,Petén,Rural,Ignorado,Hombre,63,55 y más,Mayor,Ignorado,Camioneta,1991,Colisión,2012
25,Febrero,Sábado,15,Petén,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Febrero,Sábado,19,Sacatepéquez,Rural,Ignorado,Mujer,41,40-44,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
25,Febrero,Sábado,19,Sacatepéquez,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
25,Febrero,Sábado,19,Sacatepéquez,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
25,Febrero,Sábado,17,Izabal,Rural,Ignorado,Hombre,33,30-34,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
25,Febrero,Sábado,17,Izabal,Rural,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Panel,Ignorado,Colisión,2012
25,Febrero,Sábado,4,Escuintla,Rural,Ignorado,Hombre,26,25-29,Mayor,Ebrio,Automovil,1992,Colisión,2012
25,Febrero,Sábado,4,Escuintla,Rural,Ignorado,Hombre,25,25-29,Mayor,Ebrio,Automovil,1995,Colisión,2012
25,Febrero,Sábado,0,Escuintla,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,1995,Colisión,2012
25,Febrero,Sábado,0,Escuintla,Rural,Ignorado,Hombre,36,35-39,Mayor,Ignorado,Camión,1995,Colisión,2012
25,Febrero,Sábado,12,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,1981,Vuelco,2012
25,Febrero,Sábado,20,Chimaltenango,Urbano,2,Hombre,34,30-34,Mayor,Ebrio,Motocicleta,Ignorado,Vuelco,2012
26,Febrero,Domingo,1,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ebrio,Automovil,Ignorado,Colisión,2012
26,Febrero,Domingo,1,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ebrio,Automovil,Ignorado,Colisión,2012
26,Febrero,Domingo,7,Guatemala,Rural,Ignorado,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
26,Febrero,Domingo,11,Guatemala,Rural,Ignorado,Hombre,33,30-34,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
26,Febrero,Domingo,11,Guatemala,Rural,Ignorado,Hombre,33,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Febrero,Domingo,8,Chiquimula,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Vuelco,2012
26,Febrero,Domingo,11,Zacapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
26,Febrero,Domingo,11,Zacapa,Rural,Ignorado,Hombre,55,55 y más,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Febrero,Domingo,9,Escuintla,Rural,Ignorado,Hombre,52,50-54,Mayor,Ignorado,Camioneta,Ignorado,Vuelco,2012
26,Febrero,Domingo,11,Santa Rosa,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
26,Febrero,Domingo,11,Santa Rosa,Rural,Ignorado,Hombre,18,15-19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Febrero,Domingo,11,Suchitepéquez,Urbano,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Microbus,Ignorado,Colisión,2012
26,Febrero,Domingo,11,Suchitepéquez,Urbano,Ignorado,Hombre,22,20-24,Mayor,Ignorado,Microbus,Ignorado,Colisión,2012
26,Febrero,Domingo,23,Suchitepéquez,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Motocicleta,2011,Vuelco,2012
26,Febrero,Domingo,0,Suchitepéquez,Rural,Ignorado,Hombre,42,40-44,Mayor,Ebrio,Motocicleta,Ignorado,Vuelco,2012
26,Febrero,Domingo,20,Retalhuleu,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2012
26,Febrero,Domingo,20,Retalhuleu,Rural,Ignorado,Hombre,20,20-24,Mayor,Ignorado,Jeep,Ignorado,Colisión,2012
26,Febrero,Domingo,0,Quetzaltenango,Rural,Ignorado,Hombre,29,25-29,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
26,Febrero,Domingo,0,Quetzaltenango,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Automovil,1999,Colisión,2012
26,Febrero,Domingo,16,Quetzaltenango,Rural,Ignorado,Hombre,63,55 y más,Mayor,Normal,Motocicleta,2007,Colisión,2012
26,Febrero,Domingo,16,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Febrero,Domingo,22,San Marcos,Rural,Ignorado,Hombre,20,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
26,Febrero,Domingo,4,Alta Verapaz,Rural,Ignorado,Hombre,27,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Febrero,Domingo,4,Alta Verapaz,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Pick up,2011,Colisión,2012
26,Febrero,Domingo,10,El Progreso,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Febrero,Domingo,10,El Progreso,Rural,Ignorado,Hombre,47,45-49,Mayor,Ignorado,Pick up,2008,Colisión,2012
