mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,estado_con,tipo_veh,color_veh,modelo_veh,tipo_eve,year
Septiembre,Domingo,21,Peten,99,Ignorado,999,Ignorado,Automovil,Ignorado,9999,Colision,2010
Septiembre,Domingo,21,Peten,99,Hombre,48,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Abril,Jueves,21,Suchitepequez,2,Hombre,44,Ebrio,Pick-up,Ignorado,9999,Colision,2010
Abril,Jueves,21,Suchitepequez,2,Ignorado,999,Ignorado,Motocicleta,Negro,9999,Colision,2010
Abril,Jueves,21,Suchitepequez,2,Ignorado,999,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Mayo,Viernes,21,Peten,99,Hombre,16,No Ebrio,Motocicleta,Rojo,9999,Colision,2010
Enero,Viernes,21,Escuintla,99,Ignorado,999,Ignorado,Cabezal,Ignorado,9999,Colision,2010
Febrero,Domingo,21,Escuintla,99,Hombre,29,No Ebrio,Cabezal,Negro,1998,Colision,2010
Agosto,Domingo,21,Guatemala,3,Mujer,24,No Ebrio,Automovil,Negro,9999,Colision,2010
Agosto,Domingo,21,Guatemala,3,Hombre,42,Ebrio,Automovil,Negro,9999,Colision,2010
Junio,Lunes,21,Retalhuleu,99,Ignorado,999,Ignorado,Automovil,Negro,1989,Colision,2010
Junio,Lunes,21,Retalhuleu,99,Hombre,19,No Ebrio,Automovil,Negro,1989,Colision,2010
Julio,Jueves,21,Baja Verapaz,99,Hombre,43,No Ebrio,Automovil,Blanco,9999,Colision,2010
Julio,Jueves,21,Baja Verapaz,99,Hombre,51,Ebrio,Pick-up,Negro,9999,Colision,2010
Marzo,Lunes,21,Guatemala,2,Mujer,32,Ignorado,Automovil,Gris,2006,Colision,2010
Marzo,Lunes,21,Guatemala,2,Hombre,29,Ebrio,Automovil,Gris,2010,Colision,2010
Marzo,Lunes,21,Escuintla,99,Hombre,29,No Ebrio,Motocicleta,Blanco,2009,Colision,2010
Marzo,Lunes,21,Escuintla,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Marzo,Lunes,21,Escuintla,99,Hombre,17,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Marzo,Lunes,21,Escuintla,99,Hombre,40,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Abril,Sabado,21,Guatemala,15,Hombre,20,No Ebrio,Automovil,Verde,1991,Colision,2010
Abril,Sabado,21,Guatemala,15,Hombre,32,No Ebrio,Automovil,Azul,2002,Colision,2010
Octubre,Viernes,21,Guatemala,12,Hombre,23,No Ebrio,Pick-up,Negro,9999,Colision,2010
Octubre,Viernes,21,Guatemala,12,Hombre,40,Ebrio,Pick-up,Rojo,9999,Colision,2010
Diciembre,Miercoles,21,Guatemala,19,Ignorado,999,Ignorado,Automovil,Gris,1998,Colision,2010
Diciembre,Miercoles,21,Guatemala,19,Hombre,21,Ebrio,Automovil,Gris,1998,Colision,2010
Agosto,Domingo,21,Chiquimula,99,Ignorado,999,Ignorado,Pick-up,Rojo,1984,Colision,2010
Agosto,Domingo,21,Chiquimula,99,Hombre,21,Ebrio,Automovil,Blanco,2001,Colision,2010
Enero,Domingo,21,Chiquimula,99,Hombre,34,No Ebrio,Camioneta,Azul,1999,Colision,2010
Enero,Domingo,21,Chiquimula,99,Hombre,21,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Mayo,Jueves,21,Chiquimula,99,Hombre,60,No Ebrio,Pick-up,Corinto,1996,Colision,2010
Mayo,Jueves,21,Chiquimula,99,Hombre,24,No Ebrio,Panel,Blanco,2003,Colision,2010
Enero,Domingo,21,Quetzaltenango,99,Mujer,30,Ignorado,Camioneta,Ignorado,9999,Colision,2010
Octubre,Sabado,21,Escuintla,99,Hombre,35,Ignorado,Automovil,Blanco,1999,Colision,2010
Octubre,Sabado,21,Escuintla,99,Hombre,21,Ignorado,Camioneta,Corinto,2001,Colision,2010
Octubre,Sabado,21,Suchitepequez,99,Hombre,26,Ignorado,Motocicleta,Negro,2008,Colision,2010
Octubre,Sabado,21,Suchitepequez,99,Hombre,21,Ignorado,Mototaxi,Rojo,9999,Colision,2010
Noviembre,Domingo,21,Chiquimula,99,Hombre,26,No Ebrio,Pick-up,Gris,1993,Colision,2010
Noviembre,Domingo,21,Chiquimula,99,Hombre,22,Ebrio,Camioneta,Negro,1999,Colision,2010
Marzo,Miercoles,21,Escuintla,99,Hombre,30,No Ebrio,Camion,Blanco,1994,Colision,2010
Marzo,Miercoles,21,Escuintla,99,Hombre,49,No Ebrio,Cabezal,Rojo,1998,Colision,2010
Diciembre,Sabado,21,Quetzaltenango,99,Hombre,20,Ignorado,Camioneta,Gris,1987,Colision,2010
Abril,Domingo,21,Chimaltenango,99,Hombre,48,No Ebrio,Camioneta,Corinto,1986,Colision,2010
Abril,Domingo,21,Chimaltenango,99,Hombre,20,Ebrio,Mototaxi,Rojo,2004,Colision,2010
Agosto,Miercoles,21,Guatemala,12,Hombre,48,No Ebrio,Pick-up,Beige,9999,Colision,2010
Agosto,Miercoles,21,Guatemala,12,Ignorado,999,Ignorado,Bus urbano,Rojo,9999,Colision,2010
Abril,Lunes,21,Guatemala,11,Mujer,999,No Ebrio,Automovil,Azul,2000,Colision,2010
Abril,Lunes,21,Guatemala,11,Hombre,22,No Ebrio,Automovil,Beige,2008,Colision,2010
Noviembre,Lunes,21,Peten,99,Hombre,19,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Abril,Miercoles,21,Guatemala,25,Hombre,26,No Ebrio,Camion,Blanco,1992,Colision,2010
Abril,Miercoles,21,Guatemala,25,Hombre,27,No Ebrio,Automovil,Gris,1996,Colision,2010
Agosto,Jueves,21,Quetzaltenango,8,Hombre,32,No Ebrio,Automovil,Azul,1997,Colision,2010
Agosto,Jueves,21,Quetzaltenango,8,Ignorado,999,Ignorado,Pick-up,Negro,9999,Colision,2010
Diciembre,Lunes,21,Peten,99,Ignorado,999,Ignorado,Pick-up,Gris,9999,Colision,2010
Diciembre,Lunes,21,Peten,99,Ignorado,999,Ignorado,Pick-up,Gris,9999,Colision,2010
Septiembre,Miercoles,21,Quetzaltenango,8,Hombre,32,No Ebrio,Automovil,Gris,1999,Colision,2010
Septiembre,Miercoles,21,Quetzaltenango,8,Hombre,30,Ebrio,Pick-up,Beige,9999,Colision,2010
Julio,Lunes,21,Chiquimula,99,Ignorado,999,Ignorado,Automovil,Ignorado,9999,Colision,2010
Julio,Lunes,21,Chiquimula,99,Hombre,25,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Agosto,Domingo,21,Jalapa,99,Hombre,38,Ebrio,Pick-up,Cafe,1998,Colision,2010
Agosto,Domingo,21,Jalapa,99,Hombre,29,No Ebrio,Cabezal,Blanco,1999,Colision,2010
Abril,Jueves,21,Chimaltenango,99,Ignorado,999,Ignorado,Camion,Ignorado,9999,Colision,2010
Abril,Jueves,21,Chimaltenango,99,Hombre,20,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Diciembre,Jueves,21,Guatemala,6,Hombre,55,Ebrio,Automovil,Gris,9999,Colision,2010
Diciembre,Jueves,21,Guatemala,1,Hombre,59,Ebrio,Automovil,Gris,1987,Choque,2010
Marzo,Sabado,21,El Progreso,99,Hombre,18,No Ebrio,Mototaxi,Amarillo,2009,Colision,2010
Julio,Viernes,21,Guatemala,18,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Julio,Viernes,21,Guatemala,18,Hombre,35,Ignorado,Motocicleta,Negro,9999,Colision,2010
Abril,Lunes,21,Suchitepequez,1,Hombre,20,Ebrio,Mototaxi,Rojo,2005,Colision,2010
Abril,Lunes,21,Suchitepequez,1,Ignorado,999,Ignorado,Pick-up,Rojo,9999,Colision,2010
Abril,Lunes,21,Suchitepequez,1,Ignorado,999,Ignorado,Camioneta,Verde,9999,Colision,2010
Diciembre,Viernes,21,Guatemala,11,Hombre,43,Ignorado,Automovil,Corinto,1991,Colision,2010
Diciembre,Viernes,21,Guatemala,11,Hombre,21,Ignorado,Automovil,Gris,2002,Colision,2010
Abril,Jueves,21,Guatemala,10,Ignorado,999,Ignorado,Camioneta,Gris,2009,Colision,2010
Julio,Sabado,21,Guatemala,7,Hombre,19,Ignorado,Automovil,Blanco,2000,Colision,2010
Julio,Sabado,21,Guatemala,7,Hombre,28,Ignorado,Pick-up,Blanco,2000,Colision,2010
Abril,Viernes,21,Santa Rosa,99,Hombre,42,No Ebrio,Camioneta,Anaranjado,1992,Colision,2010
Abril,Viernes,21,Santa Rosa,99,Ignorado,999,Ignorado,Camion,Blanco,9999,Colision,2010
Enero,Viernes,21,Izabal,99,Mujer,17,Ignorado,Motocicleta,Ignorado,9999,Caida,2010
Enero,Domingo,21,Huehuetenango,99,Ignorado,999,Ignorado,Camion,Ignorado,9999,Choque,2010
Marzo,Miercoles,21,Huehuetenango,99,Hombre,23,Ebrio,Pick-up,Rojo,9999,Choque,2010
Septiembre,Sabado,21,San Marcos,99,Hombre,26,Ebrio,Automovil,Ignorado,1998,Choque,2010
Diciembre,Sabado,21,Peten,99,Hombre,27,Ebrio,Motocicleta,Rojo,9999,Vuelco,2010
Febrero,Martes,21,Escuintla,99,Hombre,30,Ebrio,Automovil,Corinto,2000,Colision,2010
Marzo,Sabado,21,Quetzaltenango,99,Ignorado,999,Ignorado,Bus urbano,Rojo,1991,Vuelco,2010
Octubre,Miercoles,21,El Progreso,99,Hombre,22,Ignorado,Motocicleta,Ignorado,9999,Vuelco,2010
Junio,Martes,21,Guatemala,11,Hombre,44,No Ebrio,Automovil,Azul,9999,Choque,2010
Enero,Domingo,21,Santa Rosa,99,Hombre,30,Ignorado,Pick-up,Azul,9999,Choque,2010
Marzo,Lunes,21,Guatemala,6,Hombre,35,Ebrio,Automovil,Verde,9999,Colision,2010
Febrero,Viernes,21,Retalhuleu,99,Hombre,25,Ebrio,Motocicleta,Negro,2010,Choque,2010
Agosto,Viernes,21,Solola,99,Hombre,35,Ebrio,Jeep,Corinto,1992,Choque,2010
Enero,Martes,21,Quiche,99,Ignorado,999,Ignorado,Pick-up,Blanco,9999,Vuelco,2010
Abril,Domingo,21,Escuintla,99,Hombre,54,Ignorado,Camioneta,Gris,1995,Choque,2010
Abril,Domingo,21,Alta Verapaz,99,Ignorado,999,Ignorado,Automovil,Cafe,1980,Choque,2010
Diciembre,Jueves,21,Suchitepequez,99,Hombre,25,Ignorado,Camioneta,Gris,9999,Choque,2010
Enero,Viernes,21,Guatemala,12,Hombre,23,Ignorado,Motocicleta,Ignorado,9999,Caida,2010
Julio,Viernes,21,Santa Rosa,99,Hombre,26,No Ebrio,Motocicleta,Gris,9999,Caida,2010
Junio,Domingo,21,Quetzaltenango,7,Hombre,20,Ebrio,Camioneta,Gris,9999,Choque,2010
Febrero,Martes,21,Peten,99,Hombre,26,Ignorado,Pick-up,Verde,1994,Vuelco,2010
Diciembre,Lunes,21,Jutiapa,99,Mujer,28,Ignorado,Motocicleta,Ignorado,9999,Choque,2010
Enero,Sabado,21,Guatemala,4,Hombre,34,Ebrio,Pick-up,Blanco,2006,Vuelco,2010
Enero,Sabado,21,Quetzaltenango,99,Hombre,27,Ignorado,Microbus,Blanco,2007,Vuelco,2010
Marzo,Martes,21,Quetzaltenango,99,Hombre,31,Ebrio,Pick-up,Verde,9999,Choque,2010
Enero,Domingo,21,Guatemala,7,Hombre,38,No Ebrio,Bus urbano,Rojo,9999,Choque,2010
Marzo,Martes,21,Chimaltenango,99,Hombre,21,Ignorado,Motocicleta,Negro,9999,Colision,2010
Diciembre,Sabado,21,San Marcos,99,Mujer,30,Ebrio,Pick-up,Verde,9999,Choque,2010
Octubre,Domingo,21,Quiche,99,Hombre,999,Ignorado,Pick-up,Rojo,9999,Caida,2010
Mayo,Jueves,21,Izabal,99,Ignorado,999,Ignorado,Pick-up,Gris,9999,Choque,2010
Diciembre,Domingo,21,Zacapa,99,Hombre,21,Ebrio,Mototaxi,Rojo,2006,Vuelco,2010
Noviembre,Martes,21,Guatemala,3,Hombre,26,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Noviembre,Martes,21,Guatemala,3,Hombre,27,No Ebrio,Automovil,Azul,9999,Colision,2010
Abril,Viernes,21,Escuintla,99,Hombre,53,Ignorado,Motocicleta,Ignorado,9999,Caida,2010
Noviembre,Miercoles,21,Alta Verapaz,99,Hombre,51,Ebrio,Motocicleta,Rojo,9999,Choque,2010
Agosto,Domingo,21,Guatemala,12,Hombre,36,Ebrio,Automovil,Verde,1994,Choque,2010
Septiembre,Jueves,21,San Marcos,99,Hombre,16,No Ebrio,Motocicleta,Rojo,9999,Caida,2010
Marzo,Martes,21,Guatemala,99,Hombre,19,Ebrio,Automovil,Gris,2002,Choque,2010
Enero,Domingo,21,Baja Verapaz,99,Hombre,15,Ignorado,Motocicleta,Blanco,9999,Caida,2010
Octubre,Sabado,21,Quetzaltenango,99,Ignorado,999,Ignorado,Automovil,Ignorado,9999,Colision,2010
Octubre,Domingo,21,Guatemala,5,Hombre,22,Ebrio,Automovil,Ignorado,9999,Choque,2010
Mayo,Sabado,21,Izabal,99,Hombre,31,No Ebrio,Motocicleta,Ignorado,9999,Caida,2010
Mayo,Domingo,21,Izabal,99,Hombre,31,No Ebrio,Motocicleta,Azul,2008,Caida,2010
Julio,Miercoles,21,Izabal,99,Hombre,22,No Ebrio,Motocicleta,Ignorado,9999,Choque,2010
Julio,Miercoles,21,Quiche,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Caida,2010
Diciembre,Viernes,21,Guatemala,10,Hombre,25,Ignorado,Motocicleta,Ignorado,9999,Choque,2010
Noviembre,Lunes,22,Guatemala,3,Hombre,28,Ignorado,Pick-up,Negro,2005,Colision,2010
Noviembre,Lunes,22,Guatemala,3,Ignorado,999,Ignorado,Taxi,Ignorado,9999,Colision,2010
Abril,Jueves,22,Guatemala,3,Hombre,28,Ebrio,Pick-up,Blanco,9999,Choque,2010
Abril,Jueves,22,Guatemala,3,Ignorado,999,Ignorado,Camioneta,Cafe,9999,Choque,2010
Agosto,Domingo,22,Quetzaltenango,1,Hombre,47,No Ebrio,Pick-up,Blanco,1994,Colision,2010
Agosto,Domingo,22,Quetzaltenango,1,Hombre,22,No Ebrio,Microbus,Blanco,1997,Colision,2010
Octubre,Sabado,22,Peten,99,Ignorado,999,Ignorado,Automovil,Ignorado,9999,Colision,2010
Octubre,Sabado,22,Peten,99,Hombre,21,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Noviembre,Lunes,22,Alta Verapaz,5,Hombre,29,Ignorado,Camion,Blanco,9999,Colision,2010
Noviembre,Lunes,22,Alta Verapaz,5,Hombre,35,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Mayo,Sabado,22,Quetzaltenango,99,Ignorado,999,Ignorado,Jeep,Gris,1995,Colision,2010
Mayo,Sabado,22,Quetzaltenango,99,Hombre,31,Ebrio,Camion,Ignorado,1997,Colision,2010
Junio,Miercoles,22,Quetzaltenango,7,Ignorado,999,Ignorado,Panel,Blanco,9999,Colision,2010
Junio,Miercoles,22,Quetzaltenango,7,Ignorado,999,Ignorado,Cabezal,Celeste,9999,Colision,2010
Julio,Sabado,22,El Progreso,99,Hombre,16,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Junio,Jueves,22,Suchitepequez,1,Hombre,35,Ebrio,Pick-up,Corinto,1990,Colision,2010
Junio,Jueves,22,Suchitepequez,1,Ignorado,999,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Diciembre,Viernes,22,Izabal,99,Ignorado,999,Ignorado,Camion,Blanco,9999,Colision,2010
Junio,Jueves,22,Quetzaltenango,1,Hombre,35,No Ebrio,Pick-up,Corinto,1997,Colision,2010
Junio,Jueves,22,Quetzaltenango,1,Ignorado,999,Ignorado,Automovil,Ignorado,9999,Colision,2010
Agosto,Martes,22,Guatemala,1,Hombre,19,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Agosto,Martes,22,Guatemala,1,Ignorado,999,Ignorado,Camioneta,Verde,9999,Colision,2010
Enero,Lunes,22,Santa Rosa,99,Ignorado,999,Ignorado,Pick-up,Blanco,2005,Colision,2010
Enero,Lunes,22,Santa Rosa,99,Hombre,25,Ignorado,Mototaxi,Rojo,9999,Colision,2010
Noviembre,Miercoles,22,Quetzaltenango,99,Hombre,33,No Ebrio,Pick-up,Azul,9999,Colision,2010
Noviembre,Miercoles,22,Quetzaltenango,99,Mujer,19,No Ebrio,Automovil,Gris,9999,Colision,2010
Septiembre,Sabado,22,Jutiapa,99,Hombre,999,No Ebrio,Pick-up,Rojo,1987,Colision,2010
Septiembre,Sabado,22,Jutiapa,99,Hombre,30,Ebrio,Pick-up,Blanco,1996,Colision,2010
Diciembre,Sabado,22,Chiquimula,99,Hombre,18,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Diciembre,Sabado,22,Chiquimula,99,Hombre,49,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Abril,Viernes,22,Quetzaltenango,3,Hombre,22,Ebrio,Automovil,Verde,1994,Colision,2010
Abril,Viernes,22,Quetzaltenango,3,Hombre,22,No Ebrio,Automovil,Rojo,1996,Colision,2010
Octubre,Miercoles,22,Zacapa,99,Hombre,43,No Ebrio,Cabezal,Azul,1986,Colision,2010
Octubre,Miercoles,22,Zacapa,99,Ignorado,999,Ignorado,Pick-up,Negro,1986,Colision,2010
Febrero,Martes,22,Solola,99,Hombre,67,Ignorado,Pick-up,Verde,1996,Colision,2010
Febrero,Martes,22,Solola,99,Hombre,51,Ebrio,Camion,Gris,1998,Colision,2010
Octubre,Miercoles,22,Alta Verapaz,99,Ignorado,999,Ignorado,Automovil,Gris,1985,Colision,2010
Octubre,Miercoles,22,Alta Verapaz,99,Ignorado,999,Ignorado,Camion,Azul,9999,Colision,2010
Octubre,Miercoles,22,Alta Verapaz,99,Ignorado,999,Ignorado,Automovil,Verde,9999,Colision,2010
Noviembre,Viernes,22,Guatemala,1,Hombre,28,Ignorado,Motocicleta,Negro,9999,Colision,2010
Noviembre,Viernes,22,Guatemala,1,Hombre,21,Ignorado,Automovil,Rojo,9999,Colision,2010
Julio,Martes,22,Escuintla,99,Hombre,39,No Ebrio,Camion,Blanco,1996,Colision,2010
Julio,Martes,22,Escuintla,99,Hombre,58,No Ebrio,Pick-up,Negro,2009,Colision,2010
Agosto,Jueves,22,Quiche,99,Ignorado,999,Ignorado,Microbus,Corinto,9999,Colision,2010
Agosto,Jueves,22,Quiche,99,Hombre,36,Ebrio,Motocicleta,Rojo,9999,Colision,2010
Diciembre,Domingo,22,El Progreso,99,Ignorado,999,Ignorado,Cabezal,Ignorado,9999,Colision,2010
Marzo,Domingo,22,Santa Rosa,99,Ignorado,999,Ignorado,Automovil,Blanco,1993,Colision,2010
Marzo,Domingo,22,Santa Rosa,99,Hombre,23,Ignorado,Automovil,Celeste,9999,Colision,2010
Febrero,Jueves,22,Peten,99,Hombre,14,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Febrero,Jueves,22,Peten,99,Hombre,49,No Ebrio,Mototaxi,Rojo,9999,Colision,2010
Septiembre,Lunes,22,Suchitepequez,99,Hombre,18,Ebrio,Mototaxi,Rojo,2008,Colision,2010
Septiembre,Lunes,22,Suchitepequez,99,Hombre,18,Ebrio,Mototaxi,Rojo,2009,Colision,2010
Diciembre,Lunes,22,Guatemala,1,Hombre,36,No Ebrio,Automovil,Blanco,2000,Colision,2010
Diciembre,Lunes,22,Guatemala,1,Hombre,25,No Ebrio,Motocicleta,Rojo,2001,Colision,2010
Octubre,Viernes,22,Alta Verapaz,99,Hombre,33,Ebrio,Pick-up,Rojo,1991,Colision,2010
Octubre,Viernes,22,Alta Verapaz,99,Ignorado,999,Ignorado,Camioneta,Amarillo,9999,Colision,2010
Noviembre,Domingo,22,Santa Rosa,99,Hombre,32,Ignorado,Camioneta,Blanco,9999,Colision,2010
Noviembre,Domingo,22,Santa Rosa,99,Hombre,34,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Noviembre,Domingo,22,Suchitepequez,99,Hombre,24,Ignorado,Pick-up,Blanco,9999,Colision,2010
Noviembre,Domingo,22,Suchitepequez,99,Hombre,24,Ignorado,Motocicleta,Negro,9999,Colision,2010
Julio,Viernes,22,Escuintla,99,Hombre,35,No Ebrio,Camion,Blanco,1994,Colision,2010
Julio,Viernes,22,Escuintla,99,Hombre,25,Ebrio,Automovil,Negro,1999,Colision,2010
Julio,Viernes,22,Escuintla,99,Hombre,19,No Ebrio,Motocicleta,Negro,2007,Colision,2010
Julio,Viernes,22,Escuintla,99,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Mayo,Miercoles,22,Peten,99,Ignorado,999,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Mayo,Miercoles,22,Peten,99,Hombre,22,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Agosto,Sabado,22,Guatemala,5,Hombre,29,Ebrio,Automovil,Ignorado,2003,Colision,2010
Agosto,Sabado,22,Guatemala,5,Ignorado,999,Ignorado,Automovil,Negro,2008,Colision,2010
Septiembre,Miercoles,22,Suchitepequez,99,Hombre,15,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Septiembre,Miercoles,22,Suchitepequez,99,Ignorado,999,Ignorado,Camioneta,Verde,9999,Colision,2010
Febrero,Sabado,22,Guatemala,16,Hombre,47,Ignorado,Camioneta,Blanco,1986,Colision,2010
Febrero,Sabado,22,Guatemala,16,Hombre,30,Ignorado,Automovil,Negro,2006,Colision,2010
Enero,Miercoles,22,Escuintla,99,Hombre,18,Ignorado,Automovil,Corinto,9999,Colision,2010
Enero,Miercoles,22,Escuintla,99,Hombre,69,Ignorado,Pick-up,Corinto,9999,Colision,2010
Febrero,Sabado,22,San Marcos,99,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Diciembre,Jueves,22,Peten,99,Hombre,28,Ignorado,Pick-up,Azul,2011,Colision,2010
Diciembre,Jueves,22,Peten,99,Hombre,16,Ignorado,Motocicleta,Azul,9999,Colision,2010
Junio,Sabado,22,Guatemala,99,Hombre,40,No Ebrio,Pick-up,Blanco,9999,Colision,2010
Junio,Sabado,22,Guatemala,99,Hombre,24,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Octubre,Lunes,22,Guatemala,2,Hombre,27,No Ebrio,Microbus,Amarillo,1992,Colision,2010
Octubre,Lunes,22,Guatemala,2,Hombre,24,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Marzo,Miercoles,22,Peten,99,Ignorado,999,Ignorado,Camion,Celeste,1991,Colision,2010
Marzo,Miercoles,22,Peten,99,Hombre,48,Ignorado,Pick-up,Cafe,9999,Colision,2010
Diciembre,Viernes,22,Guatemala,1,Hombre,35,Ebrio,Motocicleta,Azul,9999,Colision,2010
Diciembre,Viernes,22,Guatemala,1,Hombre,21,No Ebrio,Pick-up,Verde,9999,Colision,2010
Agosto,Domingo,22,Quetzaltenango,1,Hombre,32,Ebrio,Automovil,Blanco,1994,Colision,2010
Agosto,Domingo,22,Quetzaltenango,1,Hombre,24,No Ebrio,Automovil,Beige,2003,Colision,2010
Marzo,Jueves,22,Huehuetenango,99,Hombre,23,Ignorado,Motocicleta,Negro,2008,Colision,2010
Marzo,Jueves,22,Huehuetenango,99,Hombre,27,Ignorado,Motocicleta,Negro,2008,Colision,2010
Enero,Sabado,22,Guatemala,9,Hombre,19,Ignorado,Motocicleta,Rojo,2000,Colision,2010
Enero,Sabado,22,Guatemala,9,Hombre,29,Ignorado,Automovil,Gris,2001,Colision,2010
Julio,Domingo,22,Retalhuleu,99,Hombre,27,Ebrio,Motocicleta,Rojo,2008,Colision,2010
Julio,Domingo,22,Retalhuleu,99,Hombre,25,No Ebrio,Motocicleta,Rojo,9999,Colision,2010
Febrero,Martes,22,Guatemala,5,Hombre,30,Ignorado,Motocicleta,Gris,9999,Colision,2010
Febrero,Martes,22,Guatemala,5,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Abril,Miercoles,22,Guatemala,8,Hombre,23,No Ebrio,Automovil,Verde,1993,Colision,2010
Abril,Miercoles,22,Guatemala,8,Hombre,21,No Ebrio,Motocicleta,Rojo,2008,Colision,2010
Noviembre,Domingo,22,El Progreso,99,Hombre,30,No Ebrio,Motocicleta,Azul,9999,Colision,2010
Noviembre,Domingo,22,El Progreso,99,Hombre,31,Ebrio,Motocicleta,Rojo,9999,Colision,2010
Agosto,Miercoles,22,Suchitepequez,99,Ignorado,999,Ignorado,Camion,Blanco,1992,Colision,2010
Agosto,Miercoles,22,Suchitepequez,99,Ignorado,999,Ignorado,Cabezal,Blanco,9999,Colision,2010
Febrero,Jueves,22,Guatemala,1,Mujer,48,Ebrio,Automovil,Gris,1998,Colision,2010
Febrero,Jueves,22,Guatemala,1,Hombre,38,No Ebrio,Automovil,Celeste,9999,Colision,2010
Marzo,Domingo,22,Jalapa,99,Hombre,35,Ebrio,Pick-up,Gris,1990,Colision,2010
Marzo,Domingo,22,Jalapa,99,Hombre,42,Ebrio,Automovil,Blanco,9999,Colision,2010
Octubre,Domingo,22,Suchitepequez,1,Hombre,37,Ebrio,Automovil,Negro,1988,Colision,2010
Octubre,Domingo,22,Suchitepequez,1,Hombre,39,No Ebrio,Automovil,Blanco,2004,Colision,2010
Marzo,Lunes,22,Guatemala,3,Hombre,30,Ignorado,Automovil,Azul,1983,Colision,2010
Marzo,Lunes,22,Guatemala,3,Hombre,26,Ignorado,Automovil,Gris,1983,Colision,2010
Marzo,Lunes,22,Guatemala,3,Hombre,33,Ebrio,Camioneta,Verde,9999,Colision,2010
Abril,Sabado,22,Guatemala,11,Hombre,26,No Ebrio,Motocicleta,Rojo,2007,Colision,2010
Abril,Sabado,22,Guatemala,11,Ignorado,999,Ignorado,Automovil,Blanco,9999,Colision,2010
Agosto,Lunes,22,Suchitepequez,99,Hombre,999,No Ebrio,Pick-up,Verde,1993,Colision,2010
Agosto,Lunes,22,Suchitepequez,99,Hombre,999,Ebrio,Camioneta,Negro,9999,Colision,2010
Febrero,Lunes,22,Guatemala,10,Hombre,20,No Ebrio,Automovil,Verde,1996,Colision,2010
Febrero,Lunes,22,Guatemala,10,Hombre,42,Ignorado,Automovil,Rojo,9999,Colision,2010
Abril,Domingo,22,Guatemala,9,Hombre,37,Ebrio,Automovil,Gris,9999,Colision,2010
Abril,Domingo,22,Guatemala,9,Hombre,48,No Ebrio,Taxi,Ignorado,9999,Colision,2010
Septiembre,Viernes,22,Guatemala,12,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Septiembre,Viernes,22,Guatemala,12,Hombre,21,No Ebrio,Motocicleta,Rojo,9999,Colision,2010
Enero,Sabado,22,Escuintla,99,Hombre,999,No Ebrio,Automovil,Ignorado,1994,Colision,2010
Enero,Sabado,22,Escuintla,99,Hombre,30,Ebrio,Pick-up,Blanco,9999,Colision,2010
Junio,Martes,22,Guatemala,6,Ignorado,999,Ignorado,Bus urbano,Rojo,9999,Colision,2010
Diciembre,Viernes,22,Guatemala,99,Ignorado,999,Ignorado,Automovil,Beige,9999,Colision,2010
Diciembre,Viernes,22,Guatemala,99,Hombre,37,Ignorado,Motocicleta,Negro,9999,Colision,2010
Febrero,Martes,22,El Progreso,99,Hombre,35,No Ebrio,Camion,Blanco,2000,Colision,2010
Febrero,Martes,22,El Progreso,99,Hombre,33,Ebrio,Pick-up,Verde,2002,Colision,2010
Noviembre,Sabado,22,Chiquimula,99,Ignorado,999,Ignorado,Motocicleta,Azul,9999,Colision,2010
Septiembre,Sabado,22,Guatemala,1,Hombre,23,No Ebrio,Pick-up,Negro,9999,Colision,2010
