"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","zona_ciudad","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","causa_acc","year"
2021,6,"21","18:00 a 23:59","Noche","Enero","Miercoles","Quetzaltenango","Cantel","Ignorada","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Honda","Gris","Ignorado","Ignorado","Choque","2021"
2021,6,"20","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Guatemala ","1","1","Hombre","32","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2016","2010-2019","Colision","2021"
2021,6,"20","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Guatemala ","1","1","Mujer","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Asia Hero","Negro","2019","2010-2019","Colision","2021"
2021,6,"20","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Guatemala ","12","12","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Toyota","Verde","2005","2000-2009","Colision","2021"
2021,6,"20","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Guatemala ","12","12","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Mahindra","Rojo","2018","2010-2019","Colision","2021"
2021,6,"16","12:00 a 17:59","Tarde","Enero","Miercoles","Guatemala","Villa Nueva","12","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Asia Hero","Negro","Ignorado","Ignorado","Colision","2021"
2021,6,"16","12:00 a 17:59","Tarde","Enero","Miercoles","Guatemala","Villa Nueva","12","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Toyota","Gris","2015","2010-2019","Colision","2021"
2021,6,"21","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2013","2010-2019","Colision","2021"
2021,6,"21","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","29","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Movesa","Rojo","2018","2010-2019","Colision","2021"
2021,6,"0","00:00 a 05:59","Mañana","Enero","Miercoles","Quetzaltenango","Quetzaltenango","1","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ebrio","Mayor","Automóvil","Mazda","Rojo","Ignorado","Ignorado","Colision","2021"
2021,6,"0","00:00 a 05:59","Mañana","Enero","Miercoles","Quetzaltenango","Quetzaltenango","1","Ignorada","Hombre","37","35-39","35-39","35 - 39","No Ebrio","Mayor","Camioneta","Toyota","Corinto","Ignorado","Ignorado","Colision","2021"
2021,6,"13","12:00 a 17:59","Tarde","Enero","Miercoles","San Marcos","San Pedro Sacatepéquez_duplicated_1202","Ignorada","Ignorada","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Camioneta","Mazda","Beige","Ignorado","Ignorado","Choque","2021"
2021,6,"23","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Petapa ","7","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,6,"23","18:00 a 23:59","Noche","Enero","Miercoles","Guatemala","Petapa ","7","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,6,"21","18:00 a 23:59","Noche","Enero","Miercoles","Izabal","Livingston","Ignorada","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Yamaha","Ignorado","Ignorado","Ignorado","Choque","2021"
2021,7,"9","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","San Pedro Ayampuc","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","Mitsubishi","Verde","Ignorado","Ignorado","Colision","2021"
2021,7,"9","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","San Pedro Ayampuc","Ignorada","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Camión","Isuzu","Blanco","Ignorado","Ignorado","Colision","2021"
2021,7,"18","18:00 a 23:59","Noche","Enero","Jueves","Guatemala","Santa Catarina Pinula ","Ignorada","Ignorada","Hombre","49","45-49","45-49","45 - 49","No Ebrio","Mayor","Camioneta","Jeep","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,7,"18","18:00 a 23:59","Noche","Enero","Jueves","Guatemala","Santa Catarina Pinula ","Ignorada","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Asia Hero","Gris","Ignorado","Ignorado","Colision","2021"
2021,7,"21","18:00 a 23:59","Noche","Enero","Jueves","Guatemala","Guatemala ","11","11","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camión","Ignorado","Blanco","Ignorado","Ignorado","Colision","2021"
2021,7,"21","18:00 a 23:59","Noche","Enero","Jueves","Guatemala","Guatemala ","11","11","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Movesa","Rojo","Ignorado","Ignorado","Colision","2021"
2021,7,"1","00:00 a 05:59","Mañana","Enero","Jueves","Guatemala","Guatemala ","7","7","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Bajaj","Azul","2016","2010-2019","Choque","2021"
2021,7,"11","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","Petapa ","7","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2021"
2021,7,"11","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","Petapa ","7","Ignorada","Hombre","59","55-59","55-59","55 - 59","Ignorado","Mayor","Automóvil","Nissan","Gris","Ignorado","Ignorado","Colision","2021"
2021,7,"11","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","Villa Nueva","5","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Cabezal","Ignorado","Blanco","1984","1980-1989","Colision","2021"
2021,7,"11","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","Villa Nueva","5","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,7,"19","18:00 a 23:59","Noche","Enero","Jueves","Guatemala","Villa Nueva","1","Ignorada","Hombre","41","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Derrape","2021"
2021,7,"8","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","Mixco","6","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Suzuki","Azul","Ignorado","Ignorado","Derrape","2021"
2021,7,"11","06:00 a 11:59","Mañana","Enero","Jueves","Guatemala","Villa Nueva","8","Ignorada","Hombre","12","Menor de 15","Menor de 15","10 - 14","Ignorado","Menor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,7,"23","18:00 a 23:59","Noche","Enero","Jueves","Guatemala","Mixco","6","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Pick up","Ignorado","Negro","Ignorado","Ignorado","Colision","2021"
2021,7,"23","18:00 a 23:59","Noche","Enero","Jueves","Guatemala","Mixco","6","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2021"
2021,7,"20","18:00 a 23:59","Noche","Enero","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Mujer","32","30-34","30-34","30 - 34","Ignorado","Mayor","Camioneta","Honda","Blanco","2007","2000-2009","Colision","2021"
2021,7,"20","18:00 a 23:59","Noche","Enero","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Hombre","41","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Honda","Negro","2005","2000-2009","Colision","2021"
2021,7,"8","06:00 a 11:59","Mañana","Enero","Jueves","Chiquimula","Chiquimula","Ignorada","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,7,"8","06:00 a 11:59","Mañana","Enero","Jueves","Chiquimula","Chiquimula","Ignorada","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Yamaha","Negro","Ignorado","Ignorado","Colision","2021"
2021,7,"19","18:00 a 23:59","Noche","Enero","Jueves","Zacapa","Río Hondo","Ignorada","Ignorada","Hombre","49","45-49","45-49","45 - 49","Ignorado","Mayor","Pick up","Toyota","Café","Ignorado","Ignorado","Colision","2021"
2021,7,"19","18:00 a 23:59","Noche","Enero","Jueves","Zacapa","Río Hondo","Ignorada","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Camioneta","Toyota","Blanco","2013","2010-2019","Colision","2021"
2021,7,"13","12:00 a 17:59","Tarde","Enero","Jueves","Escuintla","Siquinalá","Ignorada","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Honda","Rojo","2009","2000-2009","Colision","2021"
2021,7,"13","12:00 a 17:59","Tarde","Enero","Jueves","Escuintla","Siquinalá","Ignorada","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Moto taxi","Bajaj","Rojo","Ignorado","Ignorado","Colision","2021"
2021,7,"0","00:00 a 05:59","Mañana","Enero","Jueves","Santa Rosa","Pueblo Nuevo Viñas","Ignorada","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Hyundai","Gris","2008","2000-2009","Vuelco","2021"
2021,7,"14","12:00 a 17:59","Tarde","Enero","Jueves","Quetzaltenango","Colomba","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Camión","Internacional","Blanco","1995","1990-1999","Colision","2021"
2021,7,"14","12:00 a 17:59","Tarde","Enero","Jueves","Quetzaltenango","Colomba","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colision","2021"
2021,7,"14","12:00 a 17:59","Tarde","Enero","Jueves","Quetzaltenango","Colomba","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Ignorado","Blanco","Ignorado","Ignorado","Colision","2021"
2021,7,"21","18:00 a 23:59","Noche","Enero","Jueves","Alta Verapaz","Cahabón","Ignorada","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Camioneta","Toyota","Verde","1995","1990-1999","Colision","2021"
2021,7,"21","18:00 a 23:59","Noche","Enero","Jueves","Alta Verapaz","Cahabón","Ignorada","Ignorada","Hombre","41","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,7,"16","12:00 a 17:59","Tarde","Enero","Jueves","Baja Verapaz","San Jerónimo","Ignorada","Ignorada","Mujer","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,7,"16","12:00 a 17:59","Tarde","Enero","Jueves","Baja Verapaz","San Jerónimo","Ignorada","Ignorada","Mujer","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,7,"20","18:00 a 23:59","Noche","Enero","Jueves","Baja Verapaz","Salamá","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camión","Mercedes Benz","Ignorado","Ignorado","Ignorado","Choque","2021"
2021,7,"20","18:00 a 23:59","Noche","Enero","Jueves","Quiché","Santa Cruz del Quiché","Ignorada","Ignorada","Hombre","56","55-59","55-59","55 - 59","No Ebrio","Mayor","Pick up","Toyota","Azul","1983","1980-1989","Colision","2021"
2021,7,"20","18:00 a 23:59","Noche","Enero","Jueves","Quiché","Santa Cruz del Quiché","Ignorada","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ebrio","Mayor","Microbús","Toyota","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,7,"20","18:00 a 23:59","Noche","Enero","Jueves","Quiché","Santa Cruz del Quiché","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camioneta","Honda","Gris","Ignorado","Ignorado","Colision","2021"
2021,8,"15","12:00 a 17:59","Tarde","Enero","Viernes","Guatemala","Palencia","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ebrio","Mayor","Pick up","Toyota","Celeste","1990","1990-1999","Colision","2021"
2021,8,"15","12:00 a 17:59","Tarde","Enero","Viernes","Guatemala","Palencia","Ignorada","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2021"
2021,8,"23","18:00 a 23:59","Noche","Enero","Viernes","Guatemala","Guatemala ","12","12","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Negro","2011","2010-2019","Colision","2021"
2021,8,"8","06:00 a 11:59","Mañana","Enero","Viernes","Guatemala","Mixco","6","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,8,"15","12:00 a 17:59","Tarde","Enero","Viernes","Jutiapa","Jerez ","Ignorada","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2018","2010-2019","Colision","2021"
2021,8,"15","12:00 a 17:59","Tarde","Enero","Viernes","Jutiapa","Jerez ","Ignorada","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Moto taxi","Bajaj","Rojo","Ignorado","Ignorado","Colision","2021"
2021,8,"8","06:00 a 11:59","Mañana","Enero","Viernes","Zacapa","Río Hondo","Ignorada","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Yamaha","Negro","2014","2010-2019","Colision","2021"
2021,8,"8","06:00 a 11:59","Mañana","Enero","Viernes","Zacapa","Río Hondo","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colision","2021"
2021,8,"17","12:00 a 17:59","Tarde","Enero","Viernes","Escuintla","Santa Lucía Cotzumalguapa","Ignorada","Ignorada","Mujer","32","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Suzuki","Gris","2017","2010-2019","Colision","2021"
2021,8,"17","12:00 a 17:59","Tarde","Enero","Viernes","Escuintla","Santa Lucía Cotzumalguapa","Ignorada","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Honda","Rojo","2018","2010-2019","Colision","2021"
2021,8,"17","12:00 a 17:59","Tarde","Enero","Viernes","Escuintla","Santa Lucía Cotzumalguapa","Ignorada","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,8,"10","06:00 a 11:59","Mañana","Enero","Viernes","Retalhuleu","Retalhuleu","1","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","BMW","Gris","2003","2000-2009","Colision","2021"
2021,8,"10","06:00 a 11:59","Mañana","Enero","Viernes","Retalhuleu","Retalhuleu","1","Ignorada","Hombre","29","25-29","25-29","25 - 29","Ignorado","Mayor","Pick up","Toyota","Blanco","2012","2010-2019","Colision","2021"
2021,8,"22","18:00 a 23:59","Noche","Enero","Viernes","Retalhuleu","San Sebastián","Ignorada","Ignorada","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2014","2010-2019","Colision","2021"
2021,8,"22","18:00 a 23:59","Noche","Enero","Viernes","Retalhuleu","San Sebastián","Ignorada","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2018","2010-2019","Colision","2021"
2021,8,"14","12:00 a 17:59","Tarde","Enero","Viernes","Baja Verapaz","Cubulco","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Toyota","Ignorado","Ignorado","Ignorado","Choque","2021"
2021,8,"20","18:00 a 23:59","Noche","Enero","Viernes","Petén","San Andrés","Ignorada","Ignorada","Hombre","42","40-44","40-44","40 - 44","Ebrio","Mayor","Pick up","Toyota","Gris","Ignorado","Ignorado","Colision","2021"
2021,8,"20","18:00 a 23:59","Noche","Enero","Viernes","Petén","San Andrés","Ignorada","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Toyota","Blanco","Ignorado","Ignorado","Colision","2021"
2021,8,"14","12:00 a 17:59","Tarde","Enero","Viernes","Sololá","Nahualá","Ignorada","Ignorada","Hombre","40","40-44","40-44","40 - 44","Ignorado","Mayor","Camioneta","Toyota","Blanco","1998","1990-1999","Colision","2021"
2021,8,"14","12:00 a 17:59","Tarde","Enero","Viernes","Sololá","Nahualá","Ignorada","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ignorado","Mayor","Pick up","Nissan","Blanco","2012","2010-2019","Colision","2021"
2021,8,"23","18:00 a 23:59","Noche","Enero","Viernes","Chimaltenango","Patzún ","6","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ignorado","Mayor","Automóvil","Mitsubishi","Corinto","2003","2000-2009","Colision","2021"
2021,8,"23","18:00 a 23:59","Noche","Enero","Viernes","Chimaltenango","Patzún ","6","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Honda","Amarillo","Ignorado","Ignorado","Colision","2021"
2021,8,"12","12:00 a 17:59","Tarde","Enero","Viernes","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Hombre","47","45-49","45-49","45 - 49","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,8,"12","12:00 a 17:59","Tarde","Enero","Viernes","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,8,"19","18:00 a 23:59","Noche","Enero","Viernes","Sacatepéquez","Pastores","Ignorada","Ignorada","Hombre","47","45-49","45-49","45 - 49","No Ebrio","Mayor","Cabezal","Freightliner","Rojo","2000","2000-2009","Colision","2021"
2021,8,"19","18:00 a 23:59","Noche","Enero","Viernes","Sacatepéquez","Pastores","Ignorada","Ignorada","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Automóvil","Kia","Negro","2007","2000-2009","Colision","2021"
2021,9,"12","12:00 a 17:59","Tarde","Enero","Sabado","Guatemala","Mixco","1","Ignorada","Hombre","45","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Volvo","Azul","Ignorado","Ignorado","Derrape","2021"
2021,9,"11","06:00 a 11:59","Mañana","Enero","Sabado","Suchitepéquez","San Francisco Zapotitlán","Ignorada","Ignorada","Hombre","54","50-54","50-54","50 - 54","Ignorado","Mayor","Tractor","Ford","Azul","Ignorado","Ignorado","Colision","2021"
2021,9,"11","06:00 a 11:59","Mañana","Enero","Sabado","Suchitepéquez","San Francisco Zapotitlán","Ignorada","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Hero Hunk","Negro","Ignorado","Ignorado","Colision","2021"
2021,9,"13","12:00 a 17:59","Tarde","Enero","Sabado","Suchitepéquez","San José La Máquina","Ignorada","Ignorada","Hombre","70","70-74","60 y más","70 - 74","Ignorado","Mayor","Pick up","Toyota","Beige","1985","1980-1989","Colision","2021"
2021,9,"13","12:00 a 17:59","Tarde","Enero","Sabado","Suchitepéquez","San José La Máquina","Ignorada","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Honda","Negro","2021","2020-2029","Colision","2021"
2021,9,"18","18:00 a 23:59","Noche","Enero","Sabado","Suchitepéquez","Mazatenango","1","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Freedom","Gris","Ignorado","Ignorado","Colision","2021"
