dia_ocu,dia_sem_ocu,hora_ocu,mes_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
18,Sábado,21,Enero,Retalhuleu,Ignorado,Hombre,50,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
18,Sábado,21,Enero,Retalhuleu,Ignorado,Hombre,43,Mayor,Ignorado,Bus urbano,Internacional,Colisión,2014
18,Sábado,12,Enero,Quetzaltenango,Ignorado,Hombre,44,Mayor,Ignorado,Pick up,Toyota,Choque,2014
18,Sábado,18,Enero,San Marcos,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Microbus,Ignorado,Colisión,2014
18,Sábado,19,Enero,Alta Verapaz,Ignorado,Hombre,32,Mayor,Ignorado,Pick up,Kia,Colisión,2014
18,Sábado,19,Enero,Alta Verapaz,Ignorado,Hombre,41,Mayor,Ignorado,Camión,Hino,Colisión,2014
18,Sábado,1,Enero,Guatemala,1,Hombre,33,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
18,Sábado,1,Enero,Guatemala,1,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
18,Sábado,21,Enero,Guatemala,1,Hombre,26,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
18,Sábado,21,Enero,Guatemala,1,Hombre,38,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
18,Sábado,12,Enero,Sacatepéquez,Ignorado,Hombre,36,Mayor,Ignorado,Camión,Freightliner,Caída,2014
18,Sábado,23,Enero,Guatemala,12,Hombre,29,Mayor,Ignorado,Automóvil,Toyota,Vuelco,2014
19,Domingo,2,Enero,Guatemala,16,Mujer,46,Mayor,Normal,Automóvil,Honda,Colisión,2014
19,Domingo,2,Enero,Guatemala,16,Hombre,19,Mayor,Ebrio,Automóvil,Mazda,Colisión,2014
19,Domingo,5,Enero,Guatemala,5,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Seat,Choque,2014
19,Domingo,3,Enero,Guatemala,11,Hombre,31,Mayor,Ignorado,Bus extraurbano,Internacional,Colisión,2014
19,Domingo,3,Enero,Guatemala,11,Hombre,35,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
19,Domingo,13,Enero,Guatemala,12,Hombre,60,Mayor,Ignorado,Camioneta,Toyota,Colisión,2014
19,Domingo,13,Enero,Guatemala,12,Hombre,29,Mayor,Ignorado,Camioneta,Hyundai,Colisión,2014
19,Domingo,19,Enero,Guatemala,7,Hombre,28,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
19,Domingo,19,Enero,Guatemala,7,Hombre,19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
19,Domingo,20,Enero,Jutiapa,Ignorado,Hombre,30,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
19,Domingo,20,Enero,Jutiapa,Ignorado,Hombre,33,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
19,Domingo,9,Enero,Jutiapa,Ignorado,Hombre,58,Mayor,Ignorado,Microbus,Seat,Colisión,2014
19,Domingo,9,Enero,Jutiapa,Ignorado,Hombre,58,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
19,Domingo,17,Enero,Zacapa,Ignorado,Hombre,63,Mayor,Ebrio,Camioneta,Toyota,Choque,2014
19,Domingo,22,Enero,Escuintla,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Ignorado,Caída,2014
19,Domingo,1,Enero,Retalhuleu,Ignorado,Hombre,24,Mayor,Ebrio,Motocicleta,Bajaj,Colisión,2014
19,Domingo,1,Enero,Retalhuleu,Ignorado,Hombre,62,Mayor,Normal,Camioneta,Hyundai,Colisión,2014
19,Domingo,22,Enero,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Colisión,2014
19,Domingo,22,Enero,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2014
19,Domingo,0,Enero,Huehuetenango,10,Hombre,31,Mayor,Ebrio,Automóvil,Seat,Colisión,2014
19,Domingo,0,Enero,Huehuetenango,10,Hombre,25,Mayor,Ebrio,Camioneta,Toyota,Colisión,2014
19,Domingo,18,Enero,Baja Verapaz,Ignorado,Hombre,25,Mayor,Ebrio,Motocicleta,Italica,Choque,2014
19,Domingo,9,Enero,El Progreso,Ignorado,Hombre,21,Mayor,Ebrio,Automóvil,Ford,Caída,2014
19,Domingo,12,Enero,Peten,Ignorado,Hombre,43,Mayor,Ignorado,Camioneta,Ford,Caída,2014
19,Domingo,17,Enero,Chimaltenango,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Italica,Choque,2014
20,Lunes,12,Enero,Guatemala,1,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
20,Lunes,12,Enero,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2014
20,Lunes,9,Enero,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Suzuki,Colisión,2014
20,Lunes,9,Enero,Chiquimula,Ignorado,Hombre,Ignorado,Mayor,Normal,Automóvil,Chevrolet,Colisión,2014
20,Lunes,18,Enero,Chiquimula,1,Hombre,30,Mayor,Ignorado,Motocicleta,Suzuki,Caída,2014
20,Lunes,7,Enero,Chiquimula,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
20,Lunes,7,Enero,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Colisión,2014
20,Lunes,10,Enero,Santa rosa,Ignorado,Hombre,48,Mayor,Ignorado,Ignorado,Ignorado,Choque,2014
20,Lunes,11,Enero,Alta Verapaz,Ignorado,Hombre,30,Mayor,Ignorado,Bus extraurbano,Toyota,Colisión,2014
20,Lunes,11,Enero,Alta Verapaz,Ignorado,Hombre,30,Mayor,Ignorado,Microbus,Seat,Colisión,2014
20,Lunes,8,Enero,Baja Verapaz,Ignorado,Hombre,65,Mayor,Normal,Camión,Hino,Colisión,2014
20,Lunes,8,Enero,Baja Verapaz,Ignorado,Hombre,16,Menor,Ignorado,Motocicleta,Suzuki,Colisión,2014
21,Martes,11,Enero,Guatemala,1,Hombre,47,Mayor,Normal,Bus urbano,Ignorado,Colisión,2014
21,Martes,11,Enero,Guatemala,1,Hombre,43,Mayor,Normal,Bus urbano,Ignorado,Colisión,2014
21,Martes,16,Enero,Guatemala,1,Hombre,27,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
21,Martes,16,Enero,Guatemala,1,Hombre,25,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
21,Martes,21,Enero,Guatemala,17,Hombre,37,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
21,Martes,21,Enero,Guatemala,17,Hombre,25,Mayor,Ignorado,Motocicleta,Seat,Colisión,2014
21,Martes,18,Enero,Escuintla,Ignorado,Hombre,27,Mayor,Ignorado,Microbus,Toyota,Colisión,2014
21,Martes,18,Enero,Escuintla,Ignorado,Mujer,26,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
21,Martes,8,Enero,Santa rosa,Ignorado,Hombre,39,Mayor,Normal,Camioneta,Toyota,Colisión,2014
21,Martes,8,Enero,Santa rosa,Ignorado,Hombre,29,Mayor,Normal,Pick up,Toyota,Colisión,2014
21,Martes,17,Enero,Peten,1,Hombre,22,Mayor,Ignorado,Cabezal,Kenworth,Colisión,2014
21,Martes,17,Enero,Peten,1,Hombre,28,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
22,Miércoles,13,Enero,Guatemala,Ignorado,Hombre,44,Mayor,Normal,Camión,Freightliner,Colisión,2014
22,Miércoles,22,Enero,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Normal,Ignorado,Ignorado,Vuelco,2014
22,Miércoles,10,Enero,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Normal,Ignorado,Ignorado,Vuelco,2014
23,Jueves,17,Enero,Guatemala,7,Hombre,35,Mayor,Normal,Pick up,Toyota,Choque,2014
23,Jueves,17,Enero,Guatemala,7,Hombre,37,Mayor,Normal,Camión,Freightliner,Choque,2014
23,Jueves,0,Enero,Quetzaltenango,Ignorado,Hombre,30,Mayor,Normal,Camión,Isuzu,Vuelco,2014
24,Viernes,0,Enero,Quetzaltenango,Ignorado,Hombre,42,Mayor,Normal,Camioneta,Toyota,Colisión,2014
24,Viernes,9,Enero,Guatemala,7,Mujer,40,Mayor,Normal,Pick up,Italica,Colisión,2014
24,Viernes,6,Enero,Chiquimula,Ignorado,Hombre,37,Mayor,Normal,Cabezal,Ignorado,Choque,2014
24,Viernes,19,Enero,Escuintla,Ignorado,Hombre,42,Mayor,Ebrio,Automóvil,Mazda,Colisión,2014
24,Viernes,14,Enero,Escuintla,Ignorado,Hombre,50,Mayor,Normal,Bus urbano,Ignorado,Choque,2014
24,Viernes,11,Enero,Santa rosa,Ignorado,Mujer,53,Mayor,Normal,Camión,Ford,Choque,2014
25,Sábado,0,Enero,Izabal,Ignorado,Mujer,30,Mayor,Ebrio,Pick up,Ignorado,Colisión,2014
25,Sábado,15,Enero,Sololá,Ignorado,Hombre,25,Mayor,Ebrio,Moto taxi,Ignorado,Colisión,2014
25,Sábado,23,Enero,Guatemala,9,Hombre,26,Mayor,Ebrio,Camión,Ignorado,Colisión,2014
25,Sábado,23,Enero,Guatemala,15,Hombre,26,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
25,Sábado,18,Enero,Zacapa,Ignorado,Hombre,32,Mayor,Ebrio,Camión,Mercedes Benz,Colisión,2014
25,Sábado,21,Enero,Retalhuleu,Ignorado,Hombre,44,Mayor,Ebrio,Automóvil,Ignorado,Colisión,2014
26,Domingo,1,Enero,Guatemala,6,Hombre,46,Mayor,Ebrio,Automóvil,Ignorado,Colisión,2014
26,Domingo,6,Enero,Chiquimula,Ignorado,Hombre,25,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
26,Domingo,16,Enero,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Toyota,Choque,2014
26,Domingo,11,Enero,Quetzaltenango,Ignorado,Hombre,44,Mayor,Ebrio,Pick up,Ignorado,Colisión,2014
26,Domingo,21,Enero,Guatemala,Ignorado,Hombre,27,Mayor,Ebrio,Camioneta,Toyota,Colisión,2014
26,Domingo,21,Enero,Guatemala,Ignorado,Hombre,48,Mayor,Ebrio,Camioneta,Chevrolet,Colisión,2014
26,Domingo,21,Enero,Guatemala,Ignorado,Hombre,36,Mayor,Ebrio,Camioneta,Jeep,Colisión,2014
26,Domingo,8,Enero,Guatemala,7,Hombre,19,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2014
26,Domingo,23,Enero,Guatemala,11,Hombre,52,Mayor,Normal,Camioneta,Seat,Colisión,2014
26,Domingo,1,Enero,Chiquimula,11,Hombre,29,Mayor,Normal,Pick up,Toyota,Colisión,2014
26,Domingo,18,Enero,Quiche,Ignorado,Hombre,60,Mayor,Normal,Pick up,Suzuki,Colisión,2014
26,Domingo,19,Enero,Quiche,Ignorado,Hombre,32,Mayor,Normal,Motocicleta,Honda,Colisión,2014
26,Domingo,19,Enero,Quiche,Ignorado,Hombre,32,Mayor,Normal,Motocicleta,Honda,Colisión,2014
26,Domingo,20,Enero,Santa rosa,Ignorado,Hombre,45,Mayor,Ebrio,Pick up,Toyota,Choque,2014
26,Domingo,2,Enero,Suchitepéquez,Ignorado,Mujer,38,Mayor,Ebrio,Motocicleta,Suzuki,Choque,2014
26,Domingo,19,Enero,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
26,Domingo,20,Enero,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2014
26,Domingo,0,Enero,Suchitepéquez,Ignorado,Hombre,23,Mayor,Ebrio,Pick up,Mazda,Colisión,2014
26,Domingo,0,Enero,Suchitepéquez,Ignorado,Hombre,28,Mayor,Ebrio,Jeep,Suzuki,Colisión,2014
26,Domingo,23,Enero,Retalhuleu,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
27,Lunes,20,Enero,Guatemala,12,Hombre,20,Mayor,Normal,Automóvil,Mitsubishi,Colisión,2014
27,Lunes,20,Enero,Guatemala,12,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
27,Lunes,1,Enero,Guatemala,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Hyundai,Colisión,2014
27,Lunes,1,Enero,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Camioneta,Subaru,Colisión,2014
27,Lunes,1,Enero,Chimaltenango,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2014
27,Lunes,19,Enero,Guatemala,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Honda,Choque,2014
27,Lunes,22,Enero,Guatemala,11,Mujer,23,Mayor,Ignorado,Automóvil,Volsk waguen,Colisión,2014
27,Lunes,22,Enero,Guatemala,11,Mujer,28,Mayor,Ignorado,Camioneta,Kia,Colisión,2014
27,Lunes,20,Enero,Escuintla,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2014
28,Martes,23,Enero,Guatemala,6,Hombre,27,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
28,Martes,23,Enero,Guatemala,6,Hombre,43,Mayor,Ignorado,Automóvil,Hyundai,Colisión,2014
28,Martes,22,Enero,Guatemala,5,Hombre,22,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
28,Martes,22,Enero,Guatemala,5,Hombre,27,Mayor,Ignorado,Pick up,Mazda,Colisión,2014
28,Martes,9,Enero,Guatemala,7,Hombre,33,Mayor,Ignorado,Pick up,Seat,Colisión,2014
28,Martes,9,Enero,Guatemala,7,Hombre,30,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
28,Martes,14,Enero,Zacapa,Ignorado,Mujer,25,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
28,Martes,14,Enero,Zacapa,Ignorado,Hombre,16,Menor,Ignorado,Motocicleta,Suzuki,Colisión,2014
28,Martes,13,Enero,Escuintla,Ignorado,Hombre,28,Mayor,Ignorado,Camión,Hino,Colisión,2014
28,Martes,13,Enero,Escuintla,Ignorado,Hombre,26,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
28,Martes,17,Enero,Escuintla,Ignorado,Hombre,26,Mayor,Ignorado,Pick up,Toyota,Vuelco,2014
28,Martes,15,Enero,Santa rosa,Ignorado,Hombre,30,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
28,Martes,20,Enero,Quetzaltenango,Ignorado,Hombre,30,Mayor,Ignorado,Pick up,Mazda,Colisión,2014
28,Martes,20,Enero,Quetzaltenango,Ignorado,Hombre,31,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
28,Martes,13,Enero,Peten,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
29,Miércoles,2,Enero,Guatemala,16,Hombre,27,Mayor,Ignorado,Camioneta,Volvo,Choque,2014
29,Miércoles,16,Enero,Guatemala,5,Hombre,23,Mayor,Normal,Automóvil,Hyundai,Colisión,2014
29,Miércoles,16,Enero,Guatemala,5,Hombre,20,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
29,Miércoles,1,Enero,Guatemala,7,Hombre,40,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
29,Miércoles,1,Enero,Guatemala,7,Hombre,33,Mayor,Ignorado,Automóvil,Chevrolet,Colisión,2014
29,Miércoles,22,Enero,Guatemala,12,Hombre,30,Mayor,Ignorado,Pick up,Ford,Colisión,2014
29,Miércoles,22,Enero,Guatemala,12,Hombre,26,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
29,Miércoles,16,Enero,Escuintla,Ignorado,Hombre,42,Mayor,Ignorado,Microbus,Toyota,Colisión,2014
29,Miércoles,16,Enero,Escuintla,Ignorado,Hombre,24,Mayor,Ignorado,Pick up,Mazda,Colisión,2014
29,Miércoles,16,Enero,Escuintla,Ignorado,Hombre,50,Mayor,Ignorado,Pick up,Mitsubishi,Colisión,2014
29,Miércoles,1,Enero,Alta Verapaz,Ignorado,Hombre,40,Mayor,Ebrio,Microbus,Toyota,Colisión,2014
29,Miércoles,1,Enero,Alta Verapaz,Ignorado,Hombre,45,Mayor,Ignorado,Camión,Hino,Colisión,2014
29,Miércoles,20,Enero,Baja Verapaz,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Ignorado,Caída,2014
29,Miércoles,15,Enero,Izabal,Ignorado,Hombre,46,Mayor,Ignorado,Camión,Internacional,Colisión,2014
29,Miércoles,15,Enero,Izabal,Ignorado,Hombre,38,Mayor,Ignorado,Camión,Hino,Colisión,2014
29,Miércoles,15,Enero,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Mazda,Colisión,2014
29,Miércoles,15,Enero,Izabal,Ignorado,Hombre,32,Mayor,Ignorado,Pick up,Mitsubishi,Colisión,2014
29,Miércoles,18,Enero,Chimaltenango,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Toyota,Choque,2014
30,Jueves,3,Enero,Guatemala,1,Hombre,38,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
30,Jueves,3,Enero,Guatemala,1,Hombre,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Colisión,2014
30,Jueves,15,Enero,Guatemala,11,Hombre,35,Mayor,Ignorado,Automóvil,Kia,Colisión,2014
30,Jueves,15,Enero,Guatemala,11,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
30,Jueves,21,Enero,Guatemala,Ignorado,Hombre,33,Mayor,Ignorado,Camión,Hino,Colisión,2014
30,Jueves,21,Enero,Guatemala,Ignorado,Hombre,50,Mayor,Ignorado,Motocicleta,Italica,Colisión,2014
30,Jueves,8,Enero,Jalapa,Ignorado,Hombre,25,Mayor,Ebrio,Motocicleta,Suzuki,Choque,2014
30,Jueves,4,Enero,Zacapa,Ignorado,Mujer,41,Mayor,Ignorado,Automóvil,Toyota,Choque,2014
30,Jueves,0,Enero,Quetzaltenango,Ignorado,Hombre,25,Mayor,Ebrio,Camioneta,Toyota,Colisión,2014
30,Jueves,0,Enero,Quetzaltenango,Ignorado,Hombre,52,Mayor,Ignorado,Automóvil,Daewo,Colisión,2014
30,Jueves,5,Enero,Izabal,Ignorado,Hombre,43,Mayor,Normal,Camión,Hino,Colisión,2014
30,Jueves,5,Enero,Izabal,Ignorado,Hombre,30,Mayor,Normal,Automóvil,Mazda,Colisión,2014
30,Jueves,7,Enero,Quiche,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Microbus,Toyota,Choque,2014
30,Jueves,19,Enero,Sololá,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Camión,Ford,Colisión,2014
30,Jueves,19,Enero,Sololá,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Moto taxi,Bajaj,Colisión,2014
30,Jueves,15,Enero,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Sniper,Caída,2014
31,Viernes,5,Enero,Guatemala,13,Hombre,28,Mayor,Ebrio,Automóvil,Ignorado,Choque,2014
31,Viernes,13,Enero,Guatemala,Ignorado,Hombre,37,Mayor,Ebrio,Camión,Ignorado,Choque,2014
31,Viernes,0,Enero,Escuintla,Ignorado,Hombre,28,Mayor,Ebrio,Automóvil,Toyota,Choque,2014
1,Sábado,23,Febrero,Guatemala,1,Hombre,23,Mayor,Ebrio,Automóvil,Mitsubishi,Choque,2014
1,Sábado,23,Febrero,Guatemala,12,Hombre,21,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
1,Sábado,23,Febrero,Guatemala,12,Hombre,22,Mayor,Ebrio,Panel,Seat,Colisión,2014
1,Sábado,18,Febrero,Jutiapa,Ignorado,Hombre,33,Mayor,Ebrio,Pick up,Seat,Choque,2014
1,Sábado,18,Febrero,Jalapa,Ignorado,Hombre,26,Mayor,Normal,Pick up,Ignorado,Vuelco,2014
1,Sábado,13,Febrero,Zacapa,Ignorado,Mujer,23,Mayor,Normal,Motocicleta,Tvs,Vuelco,2014
1,Sábado,22,Febrero,Escuintla,Ignorado,Hombre,39,Mayor,Ebrio,Automóvil,Ford,Colisión,2014
1,Sábado,15,Febrero,Escuintla,Ignorado,Hombre,31,Mayor,Ebrio,Camioneta,Mitsubishi,Colisión,2014
1,Sábado,7,Febrero,Escuintla,Ignorado,Hombre,28,Mayor,Ebrio,Motocicleta,Bajaj,Choque,2014
1,Sábado,1,Febrero,Suchitepéquez,Ignorado,Hombre,26,Mayor,Ebrio,Automóvil,Toyota,Choque,2014
1,Sábado,17,Febrero,Suchitepéquez,Ignorado,Hombre,42,Mayor,Normal,Automóvil,Toyota,Choque,2014
2,Domingo,23,Febrero,Guatemala,8,Hombre,48,Mayor,Normal,Pick up,Mazda,Colisión,2014
2,Domingo,23,Febrero,Guatemala,8,Hombre,38,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2014
2,Domingo,2,Febrero,Guatemala,11,Hombre,19,Mayor,Ebrio,Automóvil,Geo,Colisión,2014
2,Domingo,2,Febrero,Guatemala,11,Hombre,28,Mayor,Ebrio,Automóvil,Hyundai,Colisión,2014
2,Domingo,2,Febrero,Guatemala,11,Hombre,30,Mayor,Ebrio,Automóvil,Datsun,Colisión,2014
2,Domingo,19,Febrero,Guatemala,Ignorado,Hombre,30,Mayor,Normal,Pick up,Toyota,Colisión,2014
2,Domingo,13,Febrero,Guatemala,Ignorado,Hombre,23,Mayor,Normal,Moto taxi,Ignorado,Vuelco,2014
2,Domingo,16,Febrero,Jutiapa,Ignorado,Hombre,32,Mayor,Normal,Cabezal,Freightliner,Choque,2014
2,Domingo,18,Febrero,San Marcos,Ignorado,Hombre,18,Mayor,Normal,Motocicleta,Ignorado,Choque,2014
2,Domingo,22,Febrero,Peten,Ignorado,Hombre,34,Mayor,Normal,Pick up,Toyota,Colisión,2014
2,Domingo,22,Febrero,Peten,Ignorado,Hombre,20,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
2,Domingo,16,Febrero,Jutiapa,Ignorado,Hombre,33,Mayor,Normal,Bus urbano,Ignorado,Vuelco,2014
3,Lunes,11,Febrero,Guatemala,7,Hombre,33,Mayor,Normal,Camioneta,Chevrolet,Colisión,2014
3,Lunes,11,Febrero,Guatemala,7,Hombre,29,Mayor,Normal,Motocicleta,Italica,Colisión,2014
3,Lunes,12,Febrero,Guatemala,2,Hombre,32,Mayor,Normal,Bus urbano,Mercedes Benz,Colisión,2014
3,Lunes,12,Febrero,Guatemala,2,Hombre,28,Mayor,Normal,Microbus,Toyota,Colisión,2014
3,Lunes,17,Febrero,Jutiapa,Ignorado,Hombre,40,Mayor,Ebrio,Pick up,Toyota,Colisión,2014
3,Lunes,20,Febrero,Jalapa,Ignorado,Mujer,43,Mayor,Ebrio,Automóvil,Ignorado,Colisión,2014
3,Lunes,18,Febrero,Escuintla,Ignorado,Hombre,26,Mayor,Ebrio,Pick up,Isuzu,Colisión,2014
3,Lunes,18,Febrero,Escuintla,Ignorado,Hombre,16,Menor,Normal,Motocicleta,Isuzu,Colisión,2014
3,Lunes,20,Febrero,Escuintla,Ignorado,Hombre,53,Mayor,Normal,Microbus,Toyota,Vuelco,2014
3,Lunes,15,Febrero,Izabal,Ignorado,Hombre,48,Mayor,Normal,Bus urbano,Mercedes Benz,Colisión,2014
3,Lunes,20,Febrero,Izabal,Ignorado,Hombre,Ignorado,Mayor,Normal,Pick up,Ignorado,Colisión,2014
3,Lunes,5,Febrero,Izabal,Ignorado,Hombre,Ignorado,Mayor,Normal,Pick up,Ignorado,Colisión,2014
3,Lunes,23,Febrero,Quiche,Ignorado,Hombre,31,Mayor,Ebrio,Camioneta,Mitsubishi,Colisión,2014
3,Lunes,22,Febrero,Santa rosa,Ignorado,Hombre,Ignorado,Mayor,Normal,Automóvil,Mazda,Colisión,2014
3,Lunes,17,Febrero,Chimaltenango,Ignorado,Hombre,34,Mayor,Normal,Pick up,Toyota,Colisión,2014
4,Martes,2,Febrero,Alta Verapaz,3,Hombre,46,Mayor,Ebrio,Pick up,Suzuki,Vuelco,2014
4,Martes,17,Febrero,Alta Verapaz,3,Hombre,30,Mayor,Normal,Automóvil,Subaru,Colisión,2014
4,Martes,17,Febrero,Alta Verapaz,3,Mujer,52,Mayor,Normal,Automóvil,Kia,Colisión,2014
4,Martes,10,Febrero,Quetzaltenango,Ignorado,Mujer,38,Mayor,Normal,Automóvil,Kia,Choque,2014
4,Martes,12,Febrero,Jutiapa,Ignorado,Hombre,Ignorado,Mayor,Normal,Bus urbano,Toyota,Choque,2014
4,Martes,17,Febrero,Zacapa,Ignorado,Hombre,52,Mayor,Normal,Motocicleta,Sniper,Choque,2014
4,Martes,23,Febrero,Escuintla,Ignorado,Hombre,42,Mayor,Normal,Cabezal,Ignorado,Colisión,2014
4,Martes,16,Febrero,Escuintla,Ignorado,Hombre,33,Mayor,Normal,Pick up,Mitsubishi,Colisión,2014
4,Martes,13,Febrero,Santa rosa,Ignorado,Hombre,29,Mayor,Normal,Ignorado,Ignorado,Choque,2014
4,Martes,13,Febrero,Santa rosa,Ignorado,Hombre,29,Mayor,Normal,Ignorado,Ignorado,Choque,2014
4,Martes,13,Febrero,Santa rosa,Ignorado,Hombre,29,Mayor,Normal,Ignorado,Ignorado,Choque,2014
4,Martes,18,Febrero,Santa rosa,Ignorado,Hombre,29,Mayor,Normal,Ignorado,Ignorado,Choque,2014
4,Martes,13,Febrero,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Normal,Pick up,Toyota,Vuelco,2014
5,Miércoles,14,Febrero,Guatemala,Ignorado,Hombre,33,Mayor,Normal,Pick up,Mitsubishi,Colisión,2014
5,Miércoles,14,Febrero,Guatemala,Ignorado,Hombre,42,Mayor,Normal,Automóvil,Honda,Colisión,2014
5,Miércoles,15,Febrero,Guatemala,Ignorado,Hombre,29,Mayor,Normal,Camión,Ignorado,Choque,2014
5,Miércoles,11,Febrero,Izabal,Ignorado,Hombre,Ignorado,Mayor,Normal,Microbus,Ignorado,Colisión,2014
5,Miércoles,15,Febrero,Suchitepéquez,Ignorado,Hombre,Ignorado,Mayor,Normal,Pick up,Toyota,Colisión,2014
5,Miércoles,23,Febrero,Guatemala,7,Hombre,28,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
5,Miércoles,23,Febrero,Guatemala,7,Hombre,70,Mayor,Normal,Automóvil,Toyota,Colisión,2014
5,Miércoles,3,Febrero,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Normal,Automóvil,Hyundai,Colisión,2014
5,Miércoles,3,Febrero,Guatemala,Ignorado,Hombre,56,Mayor,Normal,Camioneta,Kia,Colisión,2014
5,Miércoles,10,Febrero,Escuintla,Ignorado,Hombre,41,Mayor,Normal,Cabezal,Ignorado,Choque,2014
6,Jueves,9,Febrero,Jalapa,Ignorado,Hombre,30,Mayor,Normal,Pick up,Toyota,Colisión,2014
6,Jueves,9,Febrero,Jalapa,Ignorado,Hombre,57,Mayor,Normal,Bicicleta,Ignorado,Colisión,2014
7,Viernes,2,Febrero,Guatemala,1,Hombre,37,Mayor,Normal,Automóvil,Mazda,Colisión,2014
7,Viernes,2,Febrero,Guatemala,1,Hombre,31,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
