"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2019,15,"11","06:00 a 11:59","Mañana","Junio","Sabado","Izabal","Puerto Barrios","Ignorada","Hombre","66","65-69","60-64","65 - 69","No Ebrio","Mayor","Motocicleta","Freedom","Gris","Ignorado","Ignorado","Colision","2019"
2019,15,"18","18:00 a 23:59","Noche","Junio","Sabado","Izabal","El Estor","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Chevrolet","Negro","Ignorado","Ignorado","Colision","2019"
2019,15,"18","18:00 a 23:59","Noche","Junio","Sabado","Izabal","El Estor","Ignorada","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,15,"13","12:00 a 17:59","Tarde","Junio","Sabado","Quiché","Joyabaj","Ignorada","Hombre","39","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Volkswagen","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,15,"13","12:00 a 17:59","Tarde","Junio","Sabado","Quiché","Joyabaj","Ignorada","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Microbús","Toyota","Verde","Ignorado","Ignorado","Colision","2019"
2019,15,"11","06:00 a 11:59","Mañana","Junio","Sabado","Chimaltenango","Chimaltenango","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,15,"11","06:00 a 11:59","Mañana","Junio","Sabado","Chimaltenango","Chimaltenango","Ignorada","Mujer","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"10","06:00 a 11:59","Mañana","Junio","Domingo","Guatemala","Guatemala ","1","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Automóvil","Fiat","Blanco","2007","2000-2009","Colision","2019"
2019,16,"10","06:00 a 11:59","Mañana","Junio","Domingo","Guatemala","Guatemala ","1","Hombre","20","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Ignorado","Rojo","2018","2010-2019","Colision","2019"
2019,16,"11","06:00 a 11:59","Mañana","Junio","Domingo","Guatemala","Guatemala ","18","Hombre","33","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Italika","Negro","2018","2010-2019","Colision","2019"
2019,16,"11","06:00 a 11:59","Mañana","Junio","Domingo","Guatemala","Guatemala ","18","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Italika","Negro","2008","2000-2009","Colision","2019"
2019,16,"15","12:00 a 17:59","Tarde","Junio","Domingo","Izabal","Livingston","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","2008","2000-2009","Derrape","2019"
2019,16,"9","06:00 a 11:59","Mañana","Junio","Domingo","El Progreso","San Cristóbal Acasaguastlán ","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Ignorado","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2019"
2019,16,"13","12:00 a 17:59","Tarde","Junio","Domingo","Suchitepéquez","Río Bravo","Ignorada","Hombre","33","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Nissan","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"13","12:00 a 17:59","Tarde","Junio","Domingo","Suchitepéquez","Río Bravo","Ignorada","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2019"
2019,16,"13","12:00 a 17:59","Tarde","Junio","Domingo","Retalhuleu","El Asintal","Ignorada","Hombre","50","50-54","50-54","50 - 54","No Ebrio","Mayor","Microbús","Toyota","Azul","2017","2010-2019","Colision","2019"
2019,16,"13","12:00 a 17:59","Tarde","Junio","Domingo","Retalhuleu","El Asintal","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Blanco","Ignorado","Ignorado","Colision","2019"
2019,16,"12","12:00 a 17:59","Tarde","Junio","Domingo","Guatemala","Amatitlán","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Pick up","Mazda","Café","Ignorado","Ignorado","Choque","2019"
2019,16,"14","12:00 a 17:59","Tarde","Junio","Domingo","Guatemala","Guatemala ","18","Mujer","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Mitsubishi","Negro","Ignorado","Ignorado","Colision","2019"
2019,16,"14","12:00 a 17:59","Tarde","Junio","Domingo","Guatemala","Guatemala ","18","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Kawasaki","Negro","2008","2000-2009","Colision","2019"
2019,16,"15","12:00 a 17:59","Tarde","Junio","Domingo","Petén","Dolores","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Ignorado","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2019"
2019,16,"15","12:00 a 17:59","Tarde","Junio","Domingo","Jutiapa","San José Acatempa","Ignorada","Hombre","17","15-19","15-19","15 - 19","No Ebrio","Menor","Automóvil","Toyota","Blanco","Ignorado","Ignorado","Colision","2019"
2019,16,"15","12:00 a 17:59","Tarde","Junio","Domingo","Jutiapa","San José Acatempa","Ignorada","Mujer","46","45-49","45-49","45 - 49","No Ebrio","Mayor","Camioneta","BMW","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,16,"15","12:00 a 17:59","Tarde","Junio","Domingo","San Marcos","Pajapita","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Camioneta","Mitsubishi","Azul","Ignorado","Ignorado","Colision","2019"
2019,16,"15","12:00 a 17:59","Tarde","Junio","Domingo","San Marcos","Pajapita","Ignorada","Hombre","19","15-19","15-19","15 - 19","No Ebrio","Mayor","Automóvil","Toyota","Verde","Ignorado","Ignorado","Colision","2019"
2019,17,"17","12:00 a 17:59","Tarde","Junio","Lunes","Guatemala","Guatemala ","3","Mujer","38","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Volkswagen","Gris","2003","2000-2009","Colision","2019"
2019,17,"17","12:00 a 17:59","Tarde","Junio","Lunes","Guatemala","Guatemala ","3","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Ignorado","Motocicleta","Italika","Negro","2013","2010-2019","Colision","2019"
2019,17,"22","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Guatemala ","13","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Bus urbano","Internacional","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"22","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Guatemala ","13","Hombre","54","50-54","50-54","50 - 54","No Ebrio","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"23","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Guatemala ","6","Hombre","57","55-59","55-59","55 - 59","No Ebrio","Mayor","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"23","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Guatemala ","6","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"10","06:00 a 11:59","Mañana","Junio","Lunes","Guatemala","Guatemala ","12","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Cabezal","Freightliner","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"10","06:00 a 11:59","Mañana","Junio","Lunes","Guatemala","Guatemala ","12","Hombre","18","15-19","15-19","15 - 19","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Guatemala ","7","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Asia Hero","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Guatemala ","7","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Camioneta","Honda","Gris","Ignorado","Ignorado","Colision","2019"
2019,17,"16","12:00 a 17:59","Tarde","Junio","Lunes","Guatemala","Guatemala ","7","Hombre","48","45-49","45-49","45 - 49","Ebrio","Mayor","Automóvil","Toyota","Gris","2013","2010-2019","Colision","2019"
2019,17,"16","12:00 a 17:59","Tarde","Junio","Lunes","Guatemala","Guatemala ","7","Hombre","31","30-34","30-34","30 - 34","No Ebrio","Mayor","Bus urbano","Blue Bird","Rojo","2013","2010-2019","Colision","2019"
2019,17,"12","12:00 a 17:59","Tarde","Junio","Lunes","Guatemala","Mixco","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"12","12:00 a 17:59","Tarde","Junio","Lunes","Guatemala","Mixco","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"23","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Mixco","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ebrio","Mayor","Bus urbano","Blue Bird","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"23","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Mixco","Ignorada","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Mitsubishi","Gris","Ignorado","Ignorado","Colision","2019"
2019,17,"23","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Mixco","Ignorada","Hombre","28","25-29","25-29","25 - 29","No Ebrio","Mayor","Bus urbano","Blue Bird","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"23","18:00 a 23:59","Noche","Junio","Lunes","Guatemala","Mixco","Ignorada","Hombre","48","45-49","45-49","45 - 49","No Ebrio","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"20","18:00 a 23:59","Noche","Junio","Lunes","Zacapa","Teculután","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2019"
2019,17,"21","18:00 a 23:59","Noche","Junio","Lunes","Suchitepéquez","Mazatenango","Ignorada","Hombre","54","50-54","50-54","50 - 54","Ignorado","Mayor","Camioneta","Hyundai","Gris","Ignorado","Ignorado","Colision","2019"
2019,17,"21","18:00 a 23:59","Noche","Junio","Lunes","Suchitepéquez","Mazatenango","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","San Marcos","San Pedro Sacatepéquez_duplicated_1202","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Honda","Ignorado","Ignorado","Ignorado","Derrape","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","San Marcos","San Pedro Sacatepéquez_duplicated_1202","Ignorada","Mujer","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","Huehuetenango","La Democracia_duplicated_1312","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ebrio","Mayor","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","Huehuetenango","La Democracia_duplicated_1312","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","Huehuetenango","La Democracia_duplicated_1312","Ignorada","Hombre","35","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","Huehuetenango","La Democracia_duplicated_1312","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"19","18:00 a 23:59","Noche","Junio","Lunes","Huehuetenango","La Democracia_duplicated_1312","Ignorada","Mujer","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,17,"9","06:00 a 11:59","Mañana","Junio","Lunes","Izabal","Livingston","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Negro","Ignorado","Ignorado","Colision","2019"
2019,17,"9","06:00 a 11:59","Mañana","Junio","Lunes","Izabal","Livingston","Ignorada","Hombre","78","75-79","60-64","75 - 79","No Ebrio","Mayor","Bicicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"0","00:00 a 05:59","Mañana","Junio","Martes","Guatemala","Guatemala ","1","Hombre","33","30-34","30-34","30 - 34","Ebrio","Mayor","Camioneta","Honda","Corinto","2002","2000-2009","Colision","2019"
2019,18,"0","00:00 a 05:59","Mañana","Junio","Martes","Guatemala","Guatemala ","1","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Toyota","Azul","2012","2010-2019","Colision","2019"
2019,18,"1","00:00 a 05:59","Mañana","Junio","Martes","Guatemala","Guatemala ","1","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Pick up","Toyota","Café","1981","1980-1989","Colision","2019"
2019,18,"1","00:00 a 05:59","Mañana","Junio","Martes","Guatemala","Guatemala ","1","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Microbús","Ignorado","Blanco","2007","2000-2009","Colision","2019"
2019,18,"22","18:00 a 23:59","Noche","Junio","Martes","Guatemala","Guatemala ","1","Hombre","31","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Suzuki","Azul","2010","2010-2019","Colision","2019"
2019,18,"22","18:00 a 23:59","Noche","Junio","Martes","Guatemala","Guatemala ","1","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Negro","2016","2010-2019","Colision","2019"
2019,18,"1","00:00 a 05:59","Mañana","Junio","Martes","Guatemala","Guatemala ","18","Hombre","29","25-29","25-29","25 - 29","Ebrio","Mayor","Microbús","Kia","Gris","2004","2000-2009","Colision","2019"
2019,18,"1","00:00 a 05:59","Mañana","Junio","Martes","Guatemala","Guatemala ","18","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Pick up","Ford","Rojo","2001","2000-2009","Colision","2019"
2019,18,"18","18:00 a 23:59","Noche","Junio","Martes","Guatemala","Guatemala ","11","Hombre","54","50-54","50-54","50 - 54","Ignorado","Mayor","Automóvil","Honda","Negro","2013","2010-2019","Colision","2019"
2019,18,"18","18:00 a 23:59","Noche","Junio","Martes","Guatemala","Guatemala ","11","Hombre","41","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2016","2010-2019","Colision","2019"
2019,18,"10","06:00 a 11:59","Mañana","Junio","Martes","Guatemala","Villa Canales","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Camión","Hyundai","Blanco","Ignorado","Ignorado","Colision","2019"
2019,18,"10","06:00 a 11:59","Mañana","Junio","Martes","Guatemala","Villa Canales","Ignorada","Hombre","65","65-69","60-64","65 - 69","Ignorado","Mayor","Automóvil","Honda","Beige","Ignorado","Ignorado","Colision","2019"
2019,18,"19","18:00 a 23:59","Noche","Junio","Martes","Guatemala","San Pedro Sacatepéquez","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Yamaha","Corinto","2005","2000-2009","Colision","2019"
2019,18,"19","18:00 a 23:59","Noche","Junio","Martes","Guatemala","San Pedro Sacatepéquez","Ignorada","Hombre","64","60-64","60-64","60 - 64","Ignorado","Mayor","Automóvil","BMW","Gris","Ignorado","Ignorado","Colision","2019"
2019,18,"0","00:00 a 05:59","Mañana","Junio","Martes","Jalapa","Jalapa","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"0","00:00 a 05:59","Mañana","Junio","Martes","Jalapa","Jalapa","Ignorada","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Yumbo dakar","Negro","Ignorado","Ignorado","Colision","2019"
2019,18,"9","06:00 a 11:59","Mañana","Junio","Martes","Suchitepéquez","Cuyotenango","Ignorada","Hombre","28","25-29","25-29","25 - 29","No Ebrio","Mayor","Cabezal","Freightliner","Blanco","Ignorado","Ignorado","Colision","2019"
2019,18,"9","06:00 a 11:59","Mañana","Junio","Martes","Suchitepéquez","Cuyotenango","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Moto taxi","Bajaj","Rojo","Ignorado","Ignorado","Colision","2019"
2019,18,"11","06:00 a 11:59","Mañana","Junio","Martes","Quetzaltenango","Quetzaltenango","Ignorada","Mujer","41","40-44","40-44","40 - 44","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"11","06:00 a 11:59","Mañana","Junio","Martes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"10","06:00 a 11:59","Mañana","Junio","Martes","Huehuetenango","La Democracia_duplicated_1312","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"10","06:00 a 11:59","Mañana","Junio","Martes","Huehuetenango","La Democracia_duplicated_1312","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2015","2010-2019","Colision","2019"
2019,18,"20","18:00 a 23:59","Noche","Junio","Martes","Baja Verapaz","Salamá","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"20","18:00 a 23:59","Noche","Junio","Martes","Baja Verapaz","Salamá","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"17","12:00 a 17:59","Tarde","Junio","Martes","Sololá","San Pedro la Laguna","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Pick up","Toyota","Negro","Ignorado","Ignorado","Colision","2019"
2019,18,"17","12:00 a 17:59","Tarde","Junio","Martes","Sololá","San Pedro la Laguna","Ignorada","Hombre","33","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2019"
2019,18,"14","12:00 a 17:59","Tarde","Junio","Martes","Chimaltenango","Patzún ","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Camión","Mercedes Benz","Blanco","Ignorado","Ignorado","Colision","2019"
2019,18,"14","12:00 a 17:59","Tarde","Junio","Martes","Chimaltenango","Patzún ","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"18","18:00 a 23:59","Noche","Junio","Martes","Sacatepéquez","Antigua Guatemala","Ignorada","Mujer","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Camioneta","Suzuki","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"18","18:00 a 23:59","Noche","Junio","Martes","Sacatepéquez","Antigua Guatemala","Ignorada","Hombre","18","15-19","15-19","15 - 19","No Ebrio","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2019"
2019,18,"17","12:00 a 17:59","Tarde","Junio","Martes","Sacatepéquez","Antigua Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,18,"6","06:00 a 11:59","Mañana","Junio","Martes","Sacatepéquez","Antigua Guatemala","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Gris","Ignorado","Ignorado","Choque","2019"
2019,19,"8","06:00 a 11:59","Mañana","Junio","Miercoles","Guatemala","Guatemala ","1","Hombre","54","50-54","50-54","50 - 54","No Ebrio","Mayor","Panel","Toyota","Blanco","Ignorado","Ignorado","Colision","2019"
