"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2017,6,"20","18:00 a 23:59","Noche","Abril","Jueves","Guatemala","Guatemala","18","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"12","12:00 a 17:59","Tarde","Abril","Jueves","Guatemala","Guatemala","10","Hombre","55","55-59","55-59","55 - 59 ","Ignorado","Mayor","Automóvil","Chevrolet","Beige","2001","2000-2009","Colisión","2017"
2017,6,"12","12:00 a 17:59","Tarde","Abril","Jueves","Guatemala","Guatemala","10","Hombre","25","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Abril","Jueves","Asunción Mita","Jutiapa","Ignorada","Hombre","29","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Toyota","Verde","Ignorado","Ignorado","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Abril","Jueves","Asunción Mita","Jutiapa","Ignorada","Mujer","32","30-34","30-34","30 - 34 ","Ebrio","Mayor","Pick up","Toyota","Azul","Ignorado","Ignorado","Colisión","2017"
2017,6,"0","00:00 a 05:59","Mañana","Abril","Jueves","Retalhuleu","Retalhuleu","Ignorada","Hombre","18","15-19","15-19","15 - 19 ","No ebrio","Mayor","Motocicleta","Freedom","Rojo","2008","2000-2009","Colisión","2017"
2017,6,"0","00:00 a 05:59","Mañana","Abril","Jueves","Retalhuleu","Retalhuleu","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"20","18:00 a 23:59","Noche","Abril","Jueves","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","63","60-64","60 y más","60 - 64 ","Ignorado","Mayor","Pick up","Toyota","Ignorado","1994","1990-1999","Colisión","2017"
2017,6,"20","18:00 a 23:59","Noche","Abril","Jueves","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Automóvil","Italika","Ignorado","1994","1990-1999","Colisión","2017"
2017,6,"7","06:00 a 11:59","Mañana","Abril","Jueves","Santa Cruz Verapaz","Alta Verapaz","Ignorada","Hombre","72","70-74","60 y más","70 - 74 ","Ignorado","Mayor","Camión","Toyota","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,6,"7","06:00 a 11:59","Mañana","Abril","Jueves","Santa Cruz Verapaz","Alta Verapaz","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Toyota","Gris","Ignorado","Ignorado","Colisión","2017"
2017,6,"13","12:00 a 17:59","Tarde","Abril","Jueves","Ayutla o Tecún Umán","San Marcos","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Honda","Azul","Ignorado","Ignorado","Colisión","2017"
2017,6,"13","12:00 a 17:59","Tarde","Abril","Jueves","Ayutla o Tecún Umán","San Marcos","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colisión","2017"
2017,6,"19","18:00 a 23:59","Noche","Abril","Jueves","Puerto Barrios","Izabal","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Choque","2017"
2017,6,"19","18:00 a 23:59","Noche","Abril","Jueves","Samayac","Suchitepéquez","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Caída","2017"
2017,6,"21","18:00 a 23:59","Noche","Abril","Jueves","Guatemala","Guatemala","17","Hombre","57","55-59","55-59","55 - 59 ","Ebrio","Mayor","Taxi","Nissan","Blanco","2004","2000-2009","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Abril","Jueves","Guatemala","Guatemala","17","Hombre","40","40-44","40-44","40 - 44 ","No ebrio","Mayor","Camioneta","Honda","Corinto","2004","2000-2009","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Abril","Jueves","Petapa","Guatemala","Ignorada","Hombre","71","70-74","60 y más","70 - 74 ","No ebrio","Mayor","Automóvil","Daewoo","Rojo","2000","2000-2009","Colisión","2017"
2017,6,"22","18:00 a 23:59","Noche","Abril","Jueves","Escuintla","Escuintla","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"22","18:00 a 23:59","Noche","Abril","Jueves","Escuintla","Escuintla","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Toyota","Gris","Ignorado","Ignorado","Colisión","2017"
2017,6,"3","00:00 a 05:59","Mañana","Abril","Jueves","La Libertad_duplicated_1705","Peten","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Freedom","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"3","00:00 a 05:59","Mañana","Abril","Jueves","La Libertad_duplicated_1705","Peten","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Toyota","Gris","Ignorado","Ignorado","Colisión","2017"
2017,7,"0","00:00 a 05:59","Mañana","Abril","Viernes","Guatemala","Guatemala","11","Hombre","40","40-44","40-44","40 - 44 ","No ebrio","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Choque","2017"
2017,7,"22","18:00 a 23:59","Noche","Abril","Viernes","San José","Escuintla","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Yamaha","Negro","Ignorado","Ignorado","Colisión","2017"
2017,7,"22","18:00 a 23:59","Noche","Abril","Viernes","Escuintla","Escuintla","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"21","18:00 a 23:59","Noche","Abril","Viernes","Retalhuleu","Retalhuleu","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","Ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,7,"9","06:00 a 11:59","Mañana","Abril","Viernes","Cobán","Alta Verapaz","Ignorada","Hombre","52","50-54","50-54","50 - 54 ","No ebrio","Mayor","Camioneta","Toyota","Corinto","1996","1990-1999","Colisión","2017"
2017,7,"9","06:00 a 11:59","Mañana","Abril","Viernes","Cobán","Alta Verapaz","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Movesa","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,7,"19","18:00 a 23:59","Noche","Abril","Viernes","San Juan Chamelco","Alta Verapaz","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","No ebrio","Mayor","Automóvil","Mazda","Negro","1998","1990-1999","Colisión","2017"
2017,7,"19","18:00 a 23:59","Noche","Abril","Viernes","San Juan Chamelco","Alta Verapaz","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","No ebrio","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,7,"7","06:00 a 11:59","Mañana","Abril","Viernes","San Benito","Peten","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Mazda","Corinto","1998","1990-1999","Colisión","2017"
2017,7,"7","06:00 a 11:59","Mañana","Abril","Viernes","San Benito","Peten","Ignorada","Hombre","61","60-64","60 y más","60 - 64 ","No ebrio","Mayor","Pick up","Toyota","Gris","2015","2010-2018","Colisión","2017"
2017,7,"7","06:00 a 11:59","Mañana","Abril","Viernes","San Benito","Peten","Ignorada","Hombre","62","60-64","60 y más","60 - 64 ","No ebrio","Mayor","Moto taxi","Bajaj","Rojo","2006","2000-2009","Colisión","2017"
2017,7,"14","12:00 a 17:59","Tarde","Abril","Viernes","Acatenango","Chimaltenango","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"13","12:00 a 17:59","Tarde","Abril","Sábado","Guatemala","Guatemala","1","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Ignorado","Mahindra","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,8,"13","12:00 a 17:59","Tarde","Abril","Sábado","Guatemala","Guatemala","1","Hombre","48","45-49","45-49","45 - 49 ","No ebrio","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"14","12:00 a 17:59","Tarde","Abril","Sábado","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","No ebrio","Mayor","Camioneta","Internacional","Amarillo","1992","1990-1999","Colisión","2017"
2017,8,"14","12:00 a 17:59","Tarde","Abril","Sábado","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","35","35-39","35-39","35 - 39 ","No ebrio","Mayor","Motocicleta","Serpento","Gris","2014","2010-2018","Colisión","2017"
2017,8,"17","12:00 a 17:59","Tarde","Abril","Sábado","Jutiapa","Jutiapa","Ignorada","Hombre","58","55-59","55-59","55 - 59 ","No ebrio","Mayor","Pick up","Isuzu","Beige","Ignorado","Ignorado","Colisión","2017"
2017,8,"17","12:00 a 17:59","Tarde","Abril","Sábado","Jutiapa","Jutiapa","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","United Motors (UM)","Azul","2010","2010-2018","Colisión","2017"
2017,8,"18","18:00 a 23:59","Noche","Abril","Sábado","Jutiapa","Jutiapa","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","Ebrio","Mayor","Ignorado","Honda","Azul","1995","1990-1999","Colisión","2017"
2017,8,"18","18:00 a 23:59","Noche","Abril","Sábado","Jutiapa","Jutiapa","Ignorada","Hombre","51","50-54","50-54","50 - 54 ","No ebrio","Mayor","Ignorado","Isuzu","Café","2001","2000-2009","Colisión","2017"
2017,8,"18","18:00 a 23:59","Noche","Abril","Sábado","Chiquimula","Chiquimula","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Suzuki","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"18","18:00 a 23:59","Noche","Abril","Sábado","Chiquimula","Chiquimula","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Ignorado","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"17","12:00 a 17:59","Tarde","Abril","Sábado","Zacapa","Zacapa","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","No ebrio","Mayor","Automóvil","Honda","Rojo","2005","2000-2009","Colisión","2017"
2017,8,"17","12:00 a 17:59","Tarde","Abril","Sábado","Zacapa","Zacapa","Ignorada","Hombre","65","65-69","60 y más","65 - 69 ","No ebrio","Mayor","Motocicleta","Suzuki","Rojo","2015","2010-2018","Colisión","2017"
2017,8,"19","18:00 a 23:59","Noche","Abril","Sábado","San José","Escuintla","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","No ebrio","Mayor","Automóvil","Toyota","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"23","18:00 a 23:59","Noche","Abril","Sábado","San Bernardino","Suchitepéquez","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Camioneta","Hyundai","Gris","Ignorado","Ignorado","Colisión","2017"
2017,8,"23","18:00 a 23:59","Noche","Abril","Sábado","San Bernardino","Suchitepéquez","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"21","18:00 a 23:59","Noche","Abril","Sábado","Patulul","Suchitepéquez","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Cabezal","Freightliner","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,8,"0","00:00 a 05:59","Mañana","Abril","Sábado","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","No ebrio","Mayor","Automóvil","Mitsubishi","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"0","00:00 a 05:59","Mañana","Abril","Sábado","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"5","00:00 a 05:59","Mañana","Abril","Sábado","Sanarate","El Progreso","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","No ebrio","Mayor","Camioneta","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2017"
2017,8,"9","06:00 a 11:59","Mañana","Abril","Sábado","Puerto Barrios","Izabal","Ignorada","Hombre","17","15-19","15-19","15 - 19 ","No ebrio","Menor","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"9","06:00 a 11:59","Mañana","Abril","Sábado","Puerto Barrios","Izabal","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Ignorado","Camión","Ignorado","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,8,"22","18:00 a 23:59","Noche","Abril","Sábado","La Libertad_duplicated_1705","Peten","Ignorada","Hombre","81","80 y más","60 y más","80 o más ","No ebrio","Mayor","Automóvil","Hyundai","Negro","Ignorado","Ignorado","Colisión","2017"
2017,8,"22","18:00 a 23:59","Noche","Abril","Sábado","La Libertad_duplicated_1705","Peten","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Ignorado","Pick up","Toyota","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"17","12:00 a 17:59","Tarde","Abril","Sábado","San Pedro Jocopilas","Quiche","Ignorada","Hombre","35","35-39","35-39","35 - 39 ","No ebrio","Mayor","Pick up","Toyota","Beige","1986","1980-1989","Vuelco","2017"
2017,8,"16","12:00 a 17:59","Tarde","Abril","Sábado","Sumpango","Sacatepéquez","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ebrio","Mayor","Automóvil","Mazda","Negro","2011","2010-2018","Colisión","2017"
2017,8,"16","12:00 a 17:59","Tarde","Abril","Sábado","Sumpango","Sacatepéquez","Ignorada","Hombre","45","45-49","45-49","45 - 49 ","No ebrio","Mayor","Camioneta","Mercedes Benz","Gris","2002","2000-2009","Colisión","2017"
2017,9,"2","00:00 a 05:59","Mañana","Abril","Domingo","Guatemala","Guatemala","1","Hombre","32","30-34","30-34","30 - 34 ","Ebrio","Mayor","Automóvil","Honda","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,9,"2","00:00 a 05:59","Mañana","Abril","Domingo","Guatemala","Guatemala","1","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Panel","Ignorado","Blanco","2015","2010-2018","Colisión","2017"
2017,9,"22","18:00 a 23:59","Noche","Abril","Domingo","Guatemala","Guatemala","2","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Italika","Azul","2007","2000-2009","Caída","2017"
2017,9,"19","18:00 a 23:59","Noche","Abril","Domingo","Guatemala","Guatemala","6","Hombre","40","40-44","40-44","40 - 44 ","Ignorado","Mayor","Cabezal","Freightliner","Rojo","1999","1990-1999","Colisión","2017"
2017,9,"19","18:00 a 23:59","Noche","Abril","Domingo","Guatemala","Guatemala","6","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Italika","Azul","2017","2010-2018","Colisión","2017"
2017,9,"10","06:00 a 11:59","Mañana","Abril","Domingo","Guatemala","Guatemala","17","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Yamaha","Ignorado","2014","2010-2018","Caída","2017"
2017,9,"7","06:00 a 11:59","Mañana","Abril","Domingo","San José Pinula","Guatemala","Ignorada","Hombre","53","50-54","50-54","50 - 54 ","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2017"
2017,9,"10","06:00 a 11:59","Mañana","Abril","Domingo","Mixco","Guatemala","Ignorada","Hombre","18","15-19","15-19","15 - 19 ","Ignorado","Mayor","Automóvil","Nissan","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,9,"10","06:00 a 11:59","Mañana","Abril","Domingo","Mixco","Guatemala","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"17","12:00 a 17:59","Tarde","Abril","Domingo","Mixco","Guatemala","Ignorada","Hombre","63","60-64","60 y más","60 - 64 ","Ignorado","Mayor","Automóvil","Mitsubishi","Verde","1992","1990-1999","Colisión","2017"
2017,9,"17","12:00 a 17:59","Tarde","Abril","Domingo","Mixco","Guatemala","Ignorada","Hombre","63","60-64","60 y más","60 - 64 ","Ignorado","Mayor","Camión","Freightliner","Blanco","2000","2000-2009","Colisión","2017"
2017,9,"5","00:00 a 05:59","Mañana","Abril","Domingo","Guatemala","Guatemala","16","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Pick up","Nissan","Negro","1993","1990-1999","Vuelco","2017"
2017,9,"3","00:00 a 05:59","Mañana","Abril","Domingo","Guatemala","Guatemala","12","Hombre","20","20-24","20-24","20 - 24 ","Ebrio","Mayor","Automóvil","Honda","Rojo","Ignorado","Ignorado","Choque","2017"
2017,9,"18","18:00 a 23:59","Noche","Abril","Domingo","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Automóvil","Toyota","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,9,"18","18:00 a 23:59","Noche","Abril","Domingo","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","17","15-19","15-19","15 - 19 ","Ignorado","Menor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,9,"3","00:00 a 05:59","Mañana","Abril","Domingo","San Juan Sacatepéquez","Guatemala","Ignorada","Hombre","39","35-39","35-39","35 - 39 ","Ignorado","Mayor","Pick up","Toyota","Ignorado","1999","1990-1999","Colisión","2017"
2017,9,"3","00:00 a 05:59","Mañana","Abril","Domingo","San Juan Sacatepéquez","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Mazda","Verde","Ignorado","Ignorado","Colisión","2017"
2017,9,"23","18:00 a 23:59","Noche","Abril","Domingo","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","Ignorado","Mayor","Pick up","Ignorado","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,9,"23","18:00 a 23:59","Noche","Abril","Domingo","San Pedro Sacatepéquez","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Pick up","Ignorado","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,9,"18","18:00 a 23:59","Noche","Abril","Domingo","Petapa","Guatemala","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","Ebrio","Mayor","Pick up","Toyota","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"18","18:00 a 23:59","Noche","Abril","Domingo","Petapa","Guatemala","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,9,"10","06:00 a 11:59","Mañana","Abril","Domingo","Jalpatagua","Jutiapa","Ignorada","Hombre","29","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,9,"0","00:00 a 05:59","Mañana","Abril","Domingo","Atescatempa","Jutiapa","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Choque","2017"
2017,9,"0","00:00 a 05:59","Mañana","Abril","Domingo","Río Hondo","Zacapa","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"0","00:00 a 05:59","Mañana","Abril","Domingo","Río Hondo","Zacapa","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Cabezal","Freightliner","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"8","06:00 a 11:59","Mañana","Abril","Domingo","Santa Lucía Cotzumalguapa","Escuintla","Ignorada","Hombre","49","45-49","45-49","45 - 49 ","Ignorado","Mayor","Pick up","Toyota","Blanco","2017","2010-2018","Colisión","2017"
2017,9,"8","06:00 a 11:59","Mañana","Abril","Domingo","Santa Lucía Cotzumalguapa","Escuintla","Ignorada","Hombre","18","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"18","18:00 a 23:59","Noche","Abril","Domingo","Masagua","Escuintla","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Pick up","Mitsubishi","Corinto","Ignorado","Ignorado","Vuelco","2017"
2017,9,"22","18:00 a 23:59","Noche","Abril","Domingo","Nueva Santa Rosa","Santa Rosa","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Caída","2017"
