dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,tipo_vehi,causa_acc,marca_vehi,estado_pil,year
16,Agosto,Viernes,16,Petén,Ignorado,Hombre,31,Mayor,Pick up,COLISION,Mazda,NORMAL,2013
16,Agosto,Viernes,5,Petén,Ignorado,Hombre,18,Mayor,Motocicleta,COLISION,Italika,NORMAL,2013
16,Agosto,Viernes,5,Petén,Ignorado,Hombre,Ignorado,Mayor,Microbus,COLISION,Ignorado,NORMAL,2013
16,Agosto,Viernes,18,Chimaltenango,Ignorado,Hombre,40,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
16,Agosto,Viernes,18,Chimaltenango,Ignorado,Hombre,44,Mayor,Pick up,COLISION,Mazda,NORMAL,2013
17,Agosto,Sabado,1,Guatemala,1,Hombre,29,Mayor,Automovil,COLISION,Hyundai,EBRIO,2013
17,Agosto,Sabado,1,Guatemala,1,Hombre,29,Mayor,Taxi,COLISION,Chevrolet,NORMAL,2013
17,Agosto,Sabado,23,Guatemala,7,Hombre,60,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
17,Agosto,Sabado,23,Guatemala,7,Hombre,45,Mayor,Motocicleta,COLISION,Italika,IGNORADO,2013
17,Agosto,Sabado,17,Jutiapa,Ignorado,Hombre,58,Mayor,Cabezal,VUELCO,Freightliner,IGNORADO,2013
17,Agosto,Sabado,16,Chiquimula,Ignorado,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
17,Agosto,Sabado,16,Chiquimula,Ignorado,Hombre,25,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
17,Agosto,Sabado,8,Zacapa,Ignorado,Hombre,29,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
17,Agosto,Sabado,8,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
17,Agosto,Sabado,10,Zacapa,Ignorado,Hombre,40,Mayor,Motocicleta,VUELCO,Ignorado,IGNORADO,2013
17,Agosto,Sabado,15,Escuintla,Ignorado,Hombre,36,Mayor,Cabezal,COLISION,Freightliner,IGNORADO,2013
17,Agosto,Sabado,15,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Sniper,IGNORADO,2013
17,Agosto,Sabado,15,San Marcos,Ignorado,Hombre,30,Mayor,Camioneta,COLISION,Hyundai,IGNORADO,2013
17,Agosto,Sabado,15,San Marcos,Ignorado,Hombre,30,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
17,Agosto,Sabado,22,Chimaltenango,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
17,Agosto,Sabado,22,Chimaltenango,Ignorado,Hombre,23,Mayor,Motocicleta,COLISION,Italika,IGNORADO,2013
18,Agosto,Domingo,20,Guatemala,1,Hombre,23,Mayor,Automovil,COLISION,Honda,EBRIO,2013
18,Agosto,Domingo,20,Guatemala,1,Hombre,50,Mayor,Taxi,COLISION,Hyundai,NORMAL,2013
18,Agosto,Domingo,23,Guatemala,9,Hombre,27,Mayor,Automovil,COLISION,Geo,EBRIO,2013
