dia_ocu,hora_ocu,mes_ocu,dia_sem_ocu,depto_ocu,sexo_pil,zona_ocu,edad_pil,estado_pil,mayor_menor,tipo_vehi,marca_vehi,causa_acc,year
2,0,Mayo,Lunes,Guatemala,Hombre,Ignorada,35,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
2,0,Mayo,Lunes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2016
2,23,Mayo,Lunes,Guatemala,Hombre,Ignorada,53,Ebrio,Mayor,Pick up,Toyota,Colisión,2016
2,23,Mayo,Lunes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2016
2,5,Mayo,Lunes,Chiquimula,Hombre,Ignorada,27,Ignorado,Mayor,Pick up,Ignorado,Caída,2016
2,18,Mayo,Lunes,Zacapa,Hombre,Ignorada,19,Ignorado,Mayor,Camioneta,Ford,Choque,2016
2,2,Mayo,Lunes,Quetzaltenango,Hombre,Ignorada,41,Ebrio,Mayor,Automóvil,Honda,Choque,2016
2,18,Mayo,Lunes,Quetzaltenango,Hombre,Ignorada,37,Ebrio,Mayor,Pick up,Mazda,Choque,2016
2,23,Mayo,Lunes,Quetzaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2016
2,23,Mayo,Lunes,Quetzaltenango,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
2,0,Mayo,Lunes,San Marcos,Hombre,Ignorada,32,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
2,0,Mayo,Lunes,San Marcos,Hombre,Ignorada,37,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
2,0,Mayo,Lunes,San Marcos,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Chevrolet,Colisión,2016
2,0,Mayo,Lunes,San Marcos,Hombre,Ignorada,69,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
2,10,Mayo,Lunes,San Marcos,Hombre,Ignorada,52,Ebrio,Mayor,Pick up,Toyota,Colisión,2016
2,10,Mayo,Lunes,San Marcos,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Nissan,Colisión,2016
2,10,Mayo,Lunes,San Marcos,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Toyota,Colisión,2016
2,1,Mayo,Lunes,Huehuetenango,Hombre,Ignorada,27,Ignorado,Mayor,Pick up,Toyota,Caída,2016
2,18,Mayo,Lunes,Alta Verapaz,Hombre,Ignorada,30,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
2,18,Mayo,Lunes,Alta Verapaz,Hombre,Ignorada,35,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2016
2,7,Mayo,Lunes,Alta Verapaz,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
2,7,Mayo,Lunes,Alta Verapaz,Hombre,Ignorada,27,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
2,9,Mayo,Lunes,Alta Verapaz,Hombre,Ignorada,23,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
2,9,Mayo,Lunes,Alta Verapaz,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2016
2,21,Mayo,Lunes,Baja Verapaz,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Datsun,Colisión,2016
2,21,Mayo,Lunes,Baja Verapaz,Hombre,Ignorada,26,Ignorado,Mayor,Microbús,Nissan,Colisión,2016
2,17,Mayo,Lunes,Baja Verapaz,Hombre,Ignorada,27,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
2,17,Mayo,Lunes,Baja Verapaz,Mujer,Ignorada,16,Ignorado,Menor,Motocicleta,Honda,Colisión,2016
2,14,Mayo,Lunes,Izabal,Hombre,Ignorada,28,Ignorado,Mayor,Panel,Mazda,Colisión,2016
2,14,Mayo,Lunes,Izabal,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2016
2,16,Mayo,Lunes,Izabal,Hombre,Ignorada,44,Ignorado,Mayor,Automóvil,Nissan,Colisión,2016
2,16,Mayo,Lunes,Izabal,Hombre,Ignorada,37,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
2,17,Mayo,Lunes,Peten,Hombre,Ignorada,23,Ebrio,Mayor,Automóvil,Chevrolet,Colisión,2016
2,17,Mayo,Lunes,Peten,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
2,1,Mayo,Lunes,Peten,Mujer,Ignorada,51,Ebrio,Mayor,Automóvil,Toyota,Colisión,2016
2,1,Mayo,Lunes,Peten,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Nissan,Colisión,2016
2,4,Mayo,Lunes,Quiche,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Bus urbano,Ignorado,Vuelco,2016
2,5,Mayo,Lunes,Sololá,Hombre,Ignorada,39,No ebrio,Mayor,Bus urbano,Ignorado,Choque,2016
2,1,Mayo,Lunes,Chimaltenango,Hombre,Ignorada,26,Ignorado,Mayor,Automóvil,Honda,Choque,2016
3,18,Mayo,Martes,Guatemala,Hombre,8,27,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
3,18,Mayo,Martes,Guatemala,Hombre,8,18,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
3,8,Mayo,Martes,Guatemala,Hombre,18,42,Ignorado,Mayor,Camión,Peter Bilt,Colisión,2016
3,8,Mayo,Martes,Guatemala,Hombre,18,69,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
3,20,Mayo,Martes,Guatemala,Hombre,Ignorada,35,Ebrio,Mayor,Pick up,Mazda,Colisión,2016
3,20,Mayo,Martes,Guatemala,Hombre,Ignorada,34,Ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2016
3,20,Mayo,Martes,Guatemala,Hombre,Ignorada,25,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
3,14,Mayo,Martes,Guatemala,Hombre,Ignorada,32,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
3,14,Mayo,Martes,Guatemala,Hombre,Ignorada,42,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
3,9,Mayo,Martes,Escuintla,Hombre,Ignorada,36,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2016
3,9,Mayo,Martes,Escuintla,Hombre,Ignorada,45,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
3,20,Mayo,Martes,Escuintla,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2016
3,4,Mayo,Martes,Santa Rosa,Mujer,Ignorada,Ignorada,No ebrio,Ignorado,Automóvil,Toyota,Colisión,2016
3,4,Mayo,Martes,Santa Rosa,Hombre,Ignorada,30,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
3,20,Mayo,Martes,Retalhuleu,Hombre,Ignorada,24,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
3,20,Mayo,Martes,Retalhuleu,Hombre,Ignorada,45,No ebrio,Mayor,Bicicleta,Mercury,Colisión,2016
3,13,Mayo,Martes,Quetzaltenango,Hombre,Ignorada,35,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
3,13,Mayo,Martes,Quetzaltenango,Hombre,Ignorada,16,Ignorado,Menor,Motocicleta,Honda,Colisión,2016
3,17,Mayo,Martes,Quetzaltenango,Hombre,Ignorada,60,Ignorado,Mayor,Camioneta,Ignorado,Caída,2016
3,13,Mayo,Martes,San Marcos,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2016
3,0,Mayo,Martes,Huehuetenango,Hombre,Ignorada,35,Ignorado,Mayor,Pick up,Ignorado,Vuelco,2016
3,1,Mayo,Martes,Alta Verapaz,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Italika,Caída,2016
3,13,Mayo,Martes,Izabal,Hombre,Ignorada,18,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
3,13,Mayo,Martes,Izabal,Hombre,Ignorada,22,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
3,17,Mayo,Martes,Sacatepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
3,17,Mayo,Martes,Sacatepéquez,Hombre,Ignorada,26,Ignorado,Mayor,Motocicleta,Serpento,Colisión,2016
3,21,Mayo,Martes,Sacatepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
3,21,Mayo,Martes,Sacatepéquez,Hombre,Ignorada,33,Ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
4,9,Mayo,Miércoles,Guatemala,Hombre,Ignorada,25,Ignorado,Mayor,Automóvil,Chevrolet,Colisión,2016
4,9,Mayo,Miércoles,Guatemala,Hombre,Ignorada,27,Ignorado,Mayor,Automóvil,Suzuki,Colisión,2016
4,9,Mayo,Miércoles,Guatemala,Hombre,Ignorada,21,Ignorado,Mayor,Motocicleta,Movesa,Colisión,2016
4,13,Mayo,Miércoles,Guatemala,Mujer,13,22,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
4,13,Mayo,Miércoles,Guatemala,Hombre,13,65,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
4,13,Mayo,Miércoles,Guatemala,Hombre,12,45,No ebrio,Mayor,Bus urbano,Ignorado,Colisión,2016
4,13,Mayo,Miércoles,Guatemala,Hombre,12,30,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
4,4,Mayo,Miércoles,Guatemala,Hombre,7,41,Ignorado,Mayor,Automóvil,Volkswagen,Choque,2016
4,22,Mayo,Miércoles,Guatemala,Hombre,Ignorada,32,Ignorado,Mayor,Automóvil,Ignorado,Colisión,2016
4,22,Mayo,Miércoles,Guatemala,Hombre,Ignorada,28,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
4,8,Mayo,Miércoles,Zacapa,Hombre,Ignorada,36,No ebrio,Mayor,Cabezal,Ignorado,Colisión,2016
4,8,Mayo,Miércoles,Zacapa,Hombre,Ignorada,35,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
4,5,Mayo,Miércoles,Suchitepéquez,Hombre,Ignorada,25,Ignorado,Mayor,Cabezal,Ignorado,Colisión,2016
4,5,Mayo,Miércoles,Suchitepéquez,Hombre,Ignorada,35,Ignorado,Mayor,Bus urbano,Ignorado,Colisión,2016
4,10,Mayo,Miércoles,Quetzaltenango,Hombre,Ignorada,37,No ebrio,Mayor,Pick up,Toyota,Caída,2016
4,22,Mayo,Miércoles,Quetzaltenango,Hombre,Ignorada,25,Ignorado,Mayor,Motocicleta,Bajaj,Caída,2016
4,20,Mayo,Miércoles,San Marcos,Hombre,Ignorada,30,Ebrio,Mayor,Automóvil,Toyota,Choque,2016
4,1,Mayo,Miércoles,Baja Verapaz,Hombre,Ignorada,32,Ignorado,Mayor,Camión,Ignorado,Vuelco,2016
4,20,Mayo,Miércoles,Chimaltenango,Hombre,Ignorada,29,Ignorado,Mayor,Pick up,Ignorado,Caída,2016
5,11,Mayo,Jueves,Guatemala,Mujer,1,20,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
5,11,Mayo,Jueves,Guatemala,Hombre,1,23,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
5,14,Mayo,Jueves,Guatemala,Hombre,1,17,Ignorado,Menor,Pick up,Nissan,Colisión,2016
5,14,Mayo,Jueves,Guatemala,Hombre,1,39,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
5,23,Mayo,Jueves,Guatemala,Hombre,12,30,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
5,23,Mayo,Jueves,Guatemala,Hombre,12,71,No ebrio,Mayor,Automóvil,Ignorado,Vuelco,2016
5,15,Mayo,Jueves,Retalhuleu,Hombre,Ignorada,30,Ignorado,Mayor,Camioneta,Renault,Colisión,2016
5,15,Mayo,Jueves,Retalhuleu,Hombre,Ignorada,61,No ebrio,Mayor,Motocicleta,Serpento,Colisión,2016
5,17,Mayo,Jueves,Quetzaltenango,Hombre,Ignorada,32,Ignorado,Mayor,Cabezal,Freightliner,Vuelco,2016
5,15,Mayo,Jueves,El Progreso,Hombre,Ignorada,21,No ebrio,Mayor,Automóvil,Kia,Colisión,2016
5,15,Mayo,Jueves,El Progreso,Hombre,Ignorada,19,No ebrio,Mayor,Pick up,Mitsubishi,Colisión,2016
6,1,Mayo,Viernes,Guatemala,Hombre,13,26,No ebrio,Mayor,Automóvil,Ignorado,Choque,2016
6,1,Mayo,Viernes,Guatemala,Hombre,11,29,Ignorado,Mayor,Automóvil,Honda,Choque,2016
6,15,Mayo,Viernes,Guatemala,Ignorado,7,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
6,15,Mayo,Viernes,Guatemala,Hombre,7,27,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
6,2,Mayo,Viernes,Guatemala,Hombre,Ignorada,30,Ignorado,Mayor,Motocicleta,Honda,Choque,2016
6,23,Mayo,Viernes,Chiquimula,Mujer,Ignorada,24,No ebrio,Mayor,Camioneta,Toyota,Colisión,2016
6,23,Mayo,Viernes,Chiquimula,Hombre,Ignorada,29,No ebrio,Mayor,Motocicleta,UM,Colisión,2016
6,20,Mayo,Viernes,Escuintla,Hombre,Ignorada,45,No ebrio,Mayor,Pick up,Suzuki,Colisión,2016
6,20,Mayo,Viernes,Escuintla,Hombre,Ignorada,25,No ebrio,Mayor,Pick up,Mitsubishi,Colisión,2016
6,14,Mayo,Viernes,Escuintla,Hombre,Ignorada,44,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
6,14,Mayo,Viernes,Escuintla,Hombre,Ignorada,41,No ebrio,Mayor,Cabezal,Ignorado,Colisión,2016
6,15,Mayo,Viernes,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
6,15,Mayo,Viernes,Escuintla,Hombre,Ignorada,23,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
6,23,Mayo,Viernes,Santa Rosa,Hombre,Ignorada,18,Ignorado,Mayor,Motocicleta,Bajaj,Caída,2016
6,18,Mayo,Viernes,Suchitepéquez,Hombre,Ignorada,28,Ebrio,Mayor,Automóvil,Nissan,Colisión,2016
6,18,Mayo,Viernes,Suchitepéquez,Hombre,Ignorada,59,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
6,13,Mayo,Viernes,El Progreso,Hombre,Ignorada,36,No ebrio,Mayor,Motocicleta,Ignorado,Caída,2016
6,20,Mayo,Viernes,Izabal,Hombre,Ignorada,52,Ebrio,Mayor,Pick up,Toyota,Vuelco,2016
6,13,Mayo,Viernes,Sacatepéquez,Mujer,Ignorada,24,No ebrio,Mayor,Pick up,Mazda,Colisión,2016
6,13,Mayo,Viernes,Sacatepéquez,Mujer,Ignorada,37,No ebrio,Mayor,Motocicleta,Italika,Colisión,2016
6,19,Mayo,Viernes,Sacatepéquez,Hombre,Ignorada,35,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
6,19,Mayo,Viernes,Sacatepéquez,Hombre,Ignorada,75,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
6,21,Mayo,Viernes,Sacatepéquez,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Italika,Choque,2016
7,6,Mayo,Sábado,Guatemala,Hombre,1,34,No ebrio,Mayor,Automóvil,Honda,Colisión,2016
7,6,Mayo,Sábado,Guatemala,Hombre,1,34,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
7,14,Mayo,Sábado,Guatemala,Hombre,1,45,No ebrio,Mayor,Bus urbano,Mercedes Benz,Colisión,2016
7,14,Mayo,Sábado,Guatemala,Hombre,1,32,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
7,21,Mayo,Sábado,Guatemala,Mujer,1,34,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
7,21,Mayo,Sábado,Guatemala,Hombre,1,62,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
7,19,Mayo,Sábado,Guatemala,Hombre,1,52,No ebrio,Mayor,Bus urbano,Mercedes Benz,Colisión,2016
7,19,Mayo,Sábado,Guatemala,Mujer,1,31,No ebrio,Mayor,Automóvil,Chevrolet,Colisión,2016
7,4,Mayo,Sábado,Guatemala,Hombre,6,23,Ignorado,Mayor,Motocicleta,TVS Apache,Choque,2016
7,19,Mayo,Sábado,Guatemala,Hombre,Ignorada,38,No ebrio,Mayor,Automóvil,Nissan,Colisión,2016
7,19,Mayo,Sábado,Guatemala,Hombre,Ignorada,25,No ebrio,Mayor,Motocicleta,Italika,Colisión,2016
7,15,Mayo,Sábado,Guatemala,Hombre,15,Ignorada,Ignorado,Mayor,Camioneta,Kia,Colisión,2016
7,15,Mayo,Sábado,Guatemala,Hombre,15,37,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
7,23,Mayo,Sábado,Guatemala,Hombre,10,17,No ebrio,Menor,Motocicleta,Italika,Colisión,2016
7,23,Mayo,Sábado,Guatemala,Mujer,10,55,No ebrio,Mayor,Camioneta,Honda,Colisión,2016
7,2,Mayo,Sábado,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
7,2,Mayo,Sábado,Guatemala,Hombre,Ignorada,26,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
7,15,Mayo,Sábado,Escuintla,Hombre,Ignorada,30,Ebrio,Mayor,Automóvil,Toyota,Choque,2016
7,8,Mayo,Sábado,Suchitepéquez,Hombre,Ignorada,28,Ignorado,Mayor,Cabezal,Kingo,Colisión,2016
7,8,Mayo,Sábado,Suchitepéquez,Hombre,Ignorada,25,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
7,16,Mayo,Sábado,Retalhuleu,Hombre,Ignorada,28,Ebrio,Mayor,Camión,Mercedes Benz,Colisión,2016
7,16,Mayo,Sábado,Retalhuleu,Hombre,Ignorada,27,No ebrio,Mayor,Motocicleta,Asia Hero,Colisión,2016
7,7,Mayo,Sábado,Quetzaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Bus urbano,Chevrolet,Colisión,2016
7,7,Mayo,Sábado,Quetzaltenango,Hombre,Ignorada,57,Ignorado,Mayor,Camión,Mercedes Benz,Colisión,2016
7,2,Mayo,Sábado,Alta Verapaz,Hombre,Ignorada,22,Ebrio,Mayor,Automóvil,Mazda,Choque,2016
7,18,Mayo,Sábado,Izabal,Hombre,Ignorada,23,Ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
7,18,Mayo,Sábado,Izabal,Hombre,Ignorada,34,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
7,21,Mayo,Sábado,Izabal,Hombre,Ignorada,30,Ebrio,Mayor,Motocicleta,Ignorado,Caída,2016
8,0,Mayo,Domingo,Guatemala,Hombre,9,28,No ebrio,Mayor,Automóvil,Volkswagen,Colisión,2016
8,0,Mayo,Domingo,Guatemala,Hombre,9,63,No ebrio,Mayor,Automóvil,Kia,Colisión,2016
8,11,Mayo,Domingo,Guatemala,Hombre,10,36,Ignorado,Mayor,Pick up,Isuzu,Colisión,2016
8,11,Mayo,Domingo,Guatemala,Mujer,10,24,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
8,5,Mayo,Domingo,Guatemala,Mujer,7,23,Ignorado,Mayor,Automóvil,Honda,Colisión,2016
8,5,Mayo,Domingo,Guatemala,Hombre,7,22,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
8,2,Mayo,Domingo,Guatemala,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Bajaj,Choque,2016
8,3,Mayo,Domingo,Guatemala,Hombre,Ignorada,30,Ignorado,Mayor,Motocicleta,Serpento,Caída,2016
8,9,Mayo,Domingo,Zacapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
8,9,Mayo,Domingo,Zacapa,Hombre,Ignorada,36,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
8,12,Mayo,Domingo,Zacapa,Hombre,Ignorada,36,Ignorado,Mayor,Motocicleta,Serpento,Caída,2016
8,16,Mayo,Domingo,Escuintla,Hombre,Ignorada,33,No ebrio,Mayor,Bus urbano,Internacional,Colisión,2016
8,16,Mayo,Domingo,Escuintla,Hombre,Ignorada,20,Ignorado,Mayor,Motocicleta,Serpento,Colisión,2016
8,21,Mayo,Domingo,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Ignorado,Colisión,2016
8,21,Mayo,Domingo,Escuintla,Hombre,Ignorada,17,Ignorado,Menor,Motocicleta,Honda,Colisión,2016
8,23,Mayo,Domingo,Suchitepéquez,Hombre,Ignorada,24,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
8,23,Mayo,Domingo,Suchitepéquez,Hombre,Ignorada,37,Ignorado,Mayor,Pick up,Isuzu,Colisión,2016
8,0,Mayo,Domingo,El Progreso,Mujer,Ignorada,45,No ebrio,Mayor,Camioneta,Toyota,Colisión,2016
8,0,Mayo,Domingo,El Progreso,Mujer,Ignorada,30,No ebrio,Mayor,Camioneta,Ford,Colisión,2016
8,19,Mayo,Domingo,Izabal,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2016
8,19,Mayo,Domingo,Izabal,Hombre,Ignorada,18,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
8,18,Mayo,Domingo,Peten,Hombre,Ignorada,37,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
8,18,Mayo,Domingo,Peten,Mujer,Ignorada,27,Ignorado,Mayor,Motocicleta,Yumbo dakar,Colisión,2016
8,15,Mayo,Domingo,Peten,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
8,15,Mayo,Domingo,Peten,Mujer,Ignorada,21,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
8,0,Mayo,Domingo,Sacatepéquez,Hombre,Ignorada,49,Ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
8,0,Mayo,Domingo,Sacatepéquez,Hombre,Ignorada,40,Ebrio,Mayor,Camión,Mercedes Benz,Colisión,2016
9,17,Mayo,Lunes,Guatemala,Hombre,2,Ignorada,No ebrio,Mayor,Bus urbano,Mazda,Choque,2016
9,11,Mayo,Lunes,Guatemala,Ignorado,5,Ignorada,Ignorado,Mayor,Camión,Ignorado,Colisión,2016
9,2,Mayo,Lunes,Guatemala,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Automóvil,Ignorado,Colisión,2016
9,2,Mayo,Lunes,Guatemala,Hombre,Ignorada,20,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
9,14,Mayo,Lunes,Chiquimula,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Camión,Nissan,Vuelco,2016
9,14,Mayo,Lunes,Chiquimula,Hombre,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Nissan,Caída,2016
9,22,Mayo,Lunes,Chiquimula,Hombre,Ignorada,37,Ignorado,Mayor,Pick up,Toyota,Choque,2016
9,6,Mayo,Lunes,Zacapa,Hombre,Ignorada,37,Ignorado,Mayor,Camión,Internacional,Colisión,2016
9,6,Mayo,Lunes,Zacapa,Hombre,Ignorada,30,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
9,8,Mayo,Lunes,Escuintla,Hombre,Ignorada,63,No ebrio,Mayor,Camión,Freightliner,Colisión,2016
9,8,Mayo,Lunes,Escuintla,Hombre,Ignorada,18,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
9,16,Mayo,Lunes,Escuintla,Hombre,Ignorada,32,No ebrio,Mayor,Automóvil,BMW,Vuelco,2016
9,18,Mayo,Lunes,Escuintla,Hombre,Ignorada,22,Ebrio,Mayor,Pick up,Toyota,Choque,2016
9,5,Mayo,Lunes,Suchitepéquez,Hombre,Ignorada,48,Ignorado,Mayor,Ignorado,Ignorado,Colisión,2016
9,21,Mayo,Lunes,Suchitepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Toyota,Colisión,2016
9,21,Mayo,Lunes,Suchitepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Mitsubishi,Colisión,2016
9,15,Mayo,Lunes,Quetzaltenango,Hombre,Ignorada,23,Ignorado,Mayor,Camión,Isuzu,Vuelco,2016
9,14,Mayo,Lunes,Alta Verapaz,Hombre,Ignorada,24,Ignorado,Mayor,Pick up,Ignorado,Colisión,2016
9,14,Mayo,Lunes,Chimaltenango,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
9,14,Mayo,Lunes,Chimaltenango,Hombre,Ignorada,31,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
9,22,Mayo,Lunes,Sacatepéquez,Hombre,Ignorada,32,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
10,21,Mayo,Martes,Guatemala,Hombre,1,27,Ignorado,Mayor,Microbús,Toyota,Colisión,2016
10,21,Mayo,Martes,Guatemala,Hombre,1,30,Ignorado,Mayor,Camioneta,Nissan,Colisión,2016
10,9,Mayo,Martes,Guatemala,Ignorado,7,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
10,9,Mayo,Martes,Guatemala,Hombre,7,20,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
10,10,Mayo,Martes,Guatemala,Hombre,Ignorada,80,Ignorado,Mayor,Pick up,Isuzu,Choque,2016
10,20,Mayo,Martes,Guatemala,Hombre,Ignorada,17,No ebrio,Menor,Motocicleta,Honda,Colisión,2016
10,20,Mayo,Martes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
10,14,Mayo,Martes,Escuintla,Hombre,Ignorada,28,Ignorado,Mayor,Motocicleta,Bajaj,Caída,2016
10,18,Mayo,Martes,Suchitepéquez,Hombre,Ignorada,33,No ebrio,Mayor,Motocicleta,Serpento,Colisión,2016
10,18,Mayo,Martes,Suchitepéquez,Hombre,Ignorada,23,No ebrio,Mayor,Motocicleta,Honda,Colisión,2016
10,18,Mayo,Martes,Baja Verapaz,Hombre,Ignorada,23,Ebrio,Mayor,Camión,Hino,Vuelco,2016
10,16,Mayo,Martes,El Progreso,Hombre,Ignorada,28,No ebrio,Mayor,Camión,Kia,Colisión,2016
10,16,Mayo,Martes,El Progreso,Hombre,Ignorada,36,No ebrio,Mayor,Bus urbano,MCI,Colisión,2016
10,20,Mayo,Martes,El Progreso,Hombre,Ignorada,23,No ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2016
10,20,Mayo,Martes,El Progreso,Mujer,Ignorada,60,No ebrio,Mayor,Camioneta,Hyundai,Colisión,2016
10,20,Mayo,Martes,El Progreso,Hombre,Ignorada,26,No ebrio,Mayor,Moto taxi,Bajaj,Colisión,2016
10,16,Mayo,Martes,Sololá,Hombre,Ignorada,18,Ebrio,Mayor,Moto taxi,Bajaj,Colisión,2016
10,12,Mayo,Martes,Chimaltenango,Hombre,Ignorada,Ignorada,No ebrio,Mayor,Camión,Ignorado,Colisión,2016
10,12,Mayo,Martes,Chimaltenango,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Panel,Ignorado,Colisión,2016
10,14,Mayo,Martes,Chimaltenango,Hombre,Ignorada,30,No ebrio,Mayor,Moto taxi,Bajaj,Vuelco,2016
